#  tau(fm)  <T>(GeV)  std(T)(GeV)  <mu_B>(GeV)  std(mu_B)(GeV)  V4 (fm^4)
7.970000e+00  1.313224e-01  2.059984e-02  2.749804e-01  1.557666e-01  9.401660e+02
7.985000e+00  1.312223e-01  2.059557e-02  2.751891e-01  1.557378e-01  9.375298e+02
8.000000e+00  1.311223e-01  2.059128e-02  2.753988e-01  1.557093e-01  9.356852e+02
8.015000e+00  1.310223e-01  2.058694e-02  2.756096e-01  1.556814e-01  9.342632e+02
8.030000e+00  1.309224e-01  2.058254e-02  2.758212e-01  1.556534e-01  9.329540e+02
8.045000e+00  1.308226e-01  2.057802e-02  2.760333e-01  1.556253e-01  9.309457e+02
8.060000e+00  1.307228e-01  2.057347e-02  2.762464e-01  1.555972e-01  9.289860e+02
8.075000e+00  1.306231e-01  2.056880e-02  2.764601e-01  1.555682e-01  9.273892e+02
8.090000e+00  1.305235e-01  2.056410e-02  2.766744e-01  1.555392e-01  9.258428e+02
8.105000e+00  1.304241e-01  2.055930e-02  2.768893e-01  1.555093e-01  9.242213e+02
8.120000e+00  1.303247e-01  2.055439e-02  2.771045e-01  1.554786e-01  9.223350e+02
8.135000e+00  1.302253e-01  2.054945e-02  2.773206e-01  1.554486e-01  9.218263e+02
8.150000e+00  1.301261e-01  2.054442e-02  2.775375e-01  1.554180e-01  9.190294e+02
8.165000e+00  1.300269e-01  2.053935e-02  2.777552e-01  1.553871e-01  9.167235e+02
8.180000e+00  1.299278e-01  2.053417e-02  2.779737e-01  1.553555e-01  9.146572e+02
8.195000e+00  1.298288e-01  2.052888e-02  2.781930e-01  1.553238e-01  9.129592e+02
8.210000e+00  1.297298e-01  2.052358e-02  2.784129e-01  1.552927e-01  9.108023e+02
8.225000e+00  1.296309e-01  2.051825e-02  2.786336e-01  1.552617e-01  9.088871e+02
8.240000e+00  1.295321e-01  2.051284e-02  2.788555e-01  1.552314e-01  9.066387e+02
8.255000e+00  1.294333e-01  2.050740e-02  2.790777e-01  1.552011e-01  9.046326e+02
8.270000e+00  1.293346e-01  2.050194e-02  2.793006e-01  1.551715e-01  9.031916e+02
8.285000e+00  1.292359e-01  2.049642e-02  2.795243e-01  1.551418e-01  9.014819e+02
8.300000e+00  1.291373e-01  2.049084e-02  2.797484e-01  1.551111e-01  8.997601e+02
8.315000e+00  1.290388e-01  2.048514e-02  2.799731e-01  1.550799e-01  8.983492e+02
8.330000e+00  1.289404e-01  2.047938e-02  2.801981e-01  1.550480e-01  8.967333e+02
8.345000e+00  1.288421e-01  2.047352e-02  2.804236e-01  1.550157e-01  8.941977e+02
8.360000e+00  1.287439e-01  2.046753e-02  2.806500e-01  1.549834e-01  8.924268e+02
8.375000e+00  1.286456e-01  2.046156e-02  2.808777e-01  1.549518e-01  8.904485e+02
8.390000e+00  1.285475e-01  2.045553e-02  2.811064e-01  1.549204e-01  8.880011e+02
8.405000e+00  1.284494e-01  2.044945e-02  2.813357e-01  1.548891e-01  8.868455e+02
8.420000e+00  1.283514e-01  2.044331e-02  2.815654e-01  1.548568e-01  8.848295e+02
8.435000e+00  1.282535e-01  2.043714e-02  2.817957e-01  1.548245e-01  8.832595e+02
8.450000e+00  1.281557e-01  2.043075e-02  2.820256e-01  1.547906e-01  8.818096e+02
8.465000e+00  1.280581e-01  2.042417e-02  2.822552e-01  1.547557e-01  8.795596e+02
8.480000e+00  1.279606e-01  2.041750e-02  2.824849e-01  1.547199e-01  8.770984e+02
8.495000e+00  1.278632e-01  2.041074e-02  2.827151e-01  1.546839e-01  8.739629e+02
8.510000e+00  1.277659e-01  2.040388e-02  2.829464e-01  1.546481e-01  8.714721e+02
8.525000e+00  1.276686e-01  2.039693e-02  2.831780e-01  1.546119e-01  8.687684e+02
8.540000e+00  1.275714e-01  2.038988e-02  2.834095e-01  1.545755e-01  8.663152e+02
8.555000e+00  1.274743e-01  2.038290e-02  2.836427e-01  1.545396e-01  8.639144e+02
8.570000e+00  1.273771e-01  2.037591e-02  2.838768e-01  1.545046e-01  8.618329e+02
8.585000e+00  1.272800e-01  2.036892e-02  2.841122e-01  1.544697e-01  8.590050e+02
8.600000e+00  1.271829e-01  2.036186e-02  2.843481e-01  1.544349e-01  8.566966e+02
8.615000e+00  1.270859e-01  2.035481e-02  2.845851e-01  1.544006e-01  8.545087e+02
8.630000e+00  1.269890e-01  2.034768e-02  2.848223e-01  1.543661e-01  8.519057e+02
8.645000e+00  1.268922e-01  2.034041e-02  2.850603e-01  1.543307e-01  8.495572e+02
8.660000e+00  1.267955e-01  2.033298e-02  2.852983e-01  1.542947e-01  8.464551e+02
8.675000e+00  1.266989e-01  2.032546e-02  2.855363e-01  1.542578e-01  8.434720e+02
8.690000e+00  1.266024e-01  2.031785e-02  2.857746e-01  1.542207e-01  8.410137e+02
8.705000e+00  1.265060e-01  2.031014e-02  2.860132e-01  1.541831e-01  8.375948e+02
8.720000e+00  1.264097e-01  2.030229e-02  2.862522e-01  1.541445e-01  8.343625e+02
8.735000e+00  1.263135e-01  2.029440e-02  2.864918e-01  1.541064e-01  8.316572e+02
8.750000e+00  1.262173e-01  2.028651e-02  2.867321e-01  1.540688e-01  8.291415e+02
8.765000e+00  1.261212e-01  2.027855e-02  2.869729e-01  1.540313e-01  8.268849e+02
8.780000e+00  1.260252e-01  2.027050e-02  2.872141e-01  1.539931e-01  8.233875e+02
8.795000e+00  1.259292e-01  2.026239e-02  2.874559e-01  1.539549e-01  8.210352e+02
8.810000e+00  1.258333e-01  2.025419e-02  2.876980e-01  1.539170e-01  8.188069e+02
8.825000e+00  1.257375e-01  2.024592e-02  2.879404e-01  1.538786e-01  8.154691e+02
8.840000e+00  1.256418e-01  2.023756e-02  2.881835e-01  1.538394e-01  8.125961e+02
8.855000e+00  1.255462e-01  2.022910e-02  2.884274e-01  1.538000e-01  8.101903e+02
8.870000e+00  1.254507e-01  2.022055e-02  2.886715e-01  1.537604e-01  8.074270e+02
8.885000e+00  1.253552e-01  2.021194e-02  2.889162e-01  1.537202e-01  8.047188e+02
8.900000e+00  1.252599e-01  2.020322e-02  2.891608e-01  1.536796e-01  8.016510e+02
8.915000e+00  1.251645e-01  2.019451e-02  2.894064e-01  1.536393e-01  7.984297e+02
8.930000e+00  1.250693e-01  2.018572e-02  2.896522e-01  1.535989e-01  7.951931e+02
8.945000e+00  1.249742e-01  2.017680e-02  2.898982e-01  1.535575e-01  7.916630e+02
8.960000e+00  1.248792e-01  2.016772e-02  2.901441e-01  1.535152e-01  7.890218e+02
8.975000e+00  1.247843e-01  2.015856e-02  2.903908e-01  1.534725e-01  7.856001e+02
8.990000e+00  1.246895e-01  2.014926e-02  2.906374e-01  1.534292e-01  7.819529e+02
9.005000e+00  1.245948e-01  2.013989e-02  2.908846e-01  1.533854e-01  7.775195e+02
9.020000e+00  1.245002e-01  2.013048e-02  2.911324e-01  1.533418e-01  7.743987e+02
9.035000e+00  1.244056e-01  2.012107e-02  2.913809e-01  1.532992e-01  7.704208e+02
9.050000e+00  1.243111e-01  2.011168e-02  2.916307e-01  1.532578e-01  7.663549e+02
9.065000e+00  1.242166e-01  2.010218e-02  2.918806e-01  1.532159e-01  7.633985e+02
9.080000e+00  1.241222e-01  2.009260e-02  2.921307e-01  1.531742e-01  7.609926e+02
9.095000e+00  1.240279e-01  2.008296e-02  2.923811e-01  1.531332e-01  7.567369e+02
9.110000e+00  1.239337e-01  2.007321e-02  2.926322e-01  1.530908e-01  7.545161e+02
9.125000e+00  1.238395e-01  2.006343e-02  2.928834e-01  1.530491e-01  7.512202e+02
9.140000e+00  1.237454e-01  2.005354e-02  2.931348e-01  1.530067e-01  7.481225e+02
9.155000e+00  1.236514e-01  2.004357e-02  2.933874e-01  1.529631e-01  7.452951e+02
9.170000e+00  1.235576e-01  2.003349e-02  2.936398e-01  1.529197e-01  7.428820e+02
9.185000e+00  1.234638e-01  2.002330e-02  2.938921e-01  1.528753e-01  7.396005e+02
9.200000e+00  1.233701e-01  2.001304e-02  2.941447e-01  1.528302e-01  7.365903e+02
9.215000e+00  1.232766e-01  2.000264e-02  2.943974e-01  1.527846e-01  7.332798e+02
9.230000e+00  1.231832e-01  1.999215e-02  2.946505e-01  1.527386e-01  7.301699e+02
9.245000e+00  1.230899e-01  1.998148e-02  2.949032e-01  1.526912e-01  7.263994e+02
9.260000e+00  1.229967e-01  1.997074e-02  2.951565e-01  1.526436e-01  7.229726e+02
9.275000e+00  1.229036e-01  1.995997e-02  2.954098e-01  1.525967e-01  7.194588e+02
9.290000e+00  1.228105e-01  1.994917e-02  2.956640e-01  1.525496e-01  7.156411e+02
9.305000e+00  1.227175e-01  1.993837e-02  2.959183e-01  1.525034e-01  7.122411e+02
9.320000e+00  1.226246e-01  1.992745e-02  2.961730e-01  1.524572e-01  7.092610e+02
9.335000e+00  1.225319e-01  1.991643e-02  2.964279e-01  1.524099e-01  7.057599e+02
9.350000e+00  1.224391e-01  1.990537e-02  2.966832e-01  1.523629e-01  7.022438e+02
9.365000e+00  1.223465e-01  1.989426e-02  2.969390e-01  1.523154e-01  6.987128e+02
9.380000e+00  1.222540e-01  1.988300e-02  2.971950e-01  1.522674e-01  6.945837e+02
9.395000e+00  1.221616e-01  1.987174e-02  2.974517e-01  1.522200e-01  6.897808e+02
9.410000e+00  1.220692e-01  1.986043e-02  2.977093e-01  1.521721e-01  6.861290e+02
9.425000e+00  1.219769e-01  1.984902e-02  2.979668e-01  1.521250e-01  6.831212e+02
9.440000e+00  1.218847e-01  1.983750e-02  2.982249e-01  1.520763e-01  6.792201e+02
9.455000e+00  1.217927e-01  1.982585e-02  2.984827e-01  1.520266e-01  6.743479e+02
9.470000e+00  1.217008e-01  1.981407e-02  2.987402e-01  1.519767e-01  6.700456e+02
9.485000e+00  1.216090e-01  1.980219e-02  2.989979e-01  1.519263e-01  6.655789e+02
9.500000e+00  1.215173e-01  1.979023e-02  2.992559e-01  1.518754e-01  6.607993e+02
9.515000e+00  1.214258e-01  1.977818e-02  2.995137e-01  1.518244e-01  6.574802e+02
9.530000e+00  1.213343e-01  1.976602e-02  2.997720e-01  1.517728e-01  6.526662e+02
9.545000e+00  1.212429e-01  1.975382e-02  3.000304e-01  1.517216e-01  6.473887e+02
9.560000e+00  1.211516e-01  1.974157e-02  3.002892e-01  1.516705e-01  6.428343e+02
9.575000e+00  1.210581e-01  1.973016e-02  3.005548e-01  1.516325e-01  6.381880e+02
9.590000e+00  1.209618e-01  1.971990e-02  3.008299e-01  1.516066e-01  6.345673e+02
9.605000e+00  1.208706e-01  1.970780e-02  3.010896e-01  1.515560e-01  6.293647e+02
9.620000e+00  1.207799e-01  1.969551e-02  3.013488e-01  1.515042e-01  6.250399e+02
9.635000e+00  1.206893e-01  1.968329e-02  3.016085e-01  1.514543e-01  6.203990e+02
9.650000e+00  1.205989e-01  1.967097e-02  3.018681e-01  1.514039e-01  6.158156e+02
9.665000e+00  1.205085e-01  1.965855e-02  3.021282e-01  1.513529e-01  6.103888e+02
9.680000e+00  1.204183e-01  1.964612e-02  3.023889e-01  1.513029e-01  6.061458e+02
