#  tau(fm)  <T>(GeV)  std(T)(GeV)  <mu_B>(GeV)  std(mu_B)(GeV)  V4 (fm^4)
2.510000e+00  2.531640e-02  7.965048e-03  9.157249e-03  3.498074e-02  0.000000e+00
2.525000e+00  2.535176e-02  7.966484e-03  9.289920e-03  3.555677e-02  0.000000e+00
2.540000e+00  2.539894e-02  7.987750e-03  9.440319e-03  3.615734e-02  0.000000e+00
2.555000e+00  2.544900e-02  7.998237e-03  9.591729e-03  3.662187e-02  0.000000e+00
2.570000e+00  2.548839e-02  8.013115e-03  9.776272e-03  3.717008e-02  0.000000e+00
2.585000e+00  2.552244e-02  8.031324e-03  9.962500e-03  3.779224e-02  0.000000e+00
2.600000e+00  2.555011e-02  8.035360e-03  1.017616e-02  3.851590e-02  0.000000e+00
2.615000e+00  2.556531e-02  8.042780e-03  1.030223e-02  3.907336e-02  0.000000e+00
2.630000e+00  2.557054e-02  8.051702e-03  1.032324e-02  3.929697e-02  0.000000e+00
2.645000e+00  2.558909e-02  8.069761e-03  1.057092e-02  4.033509e-02  0.000000e+00
2.660000e+00  2.556877e-02  8.077511e-03  1.085629e-02  4.129300e-02  0.000000e+00
2.675000e+00  2.554186e-02  8.080458e-03  1.111617e-02  4.210090e-02  0.000000e+00
2.690000e+00  2.553981e-02  8.102537e-03  1.135665e-02  4.289992e-02  0.000000e+00
2.705000e+00  2.555650e-02  8.092159e-03  1.158189e-02  4.363237e-02  0.000000e+00
2.720000e+00  2.556300e-02  8.074389e-03  1.180185e-02  4.441340e-02  0.000000e+00
2.735000e+00  2.556985e-02  8.042855e-03  1.201454e-02  4.521041e-02  0.000000e+00
2.750000e+00  2.558297e-02  8.010915e-03  1.224526e-02  4.601948e-02  0.000000e+00
2.765000e+00  2.554719e-02  7.952686e-03  1.236809e-02  4.668225e-02  0.000000e+00
2.780000e+00  2.551851e-02  7.892404e-03  1.213229e-02  4.609443e-02  0.000000e+00
2.795000e+00  2.553200e-02  7.846023e-03  1.222288e-02  4.617541e-02  0.000000e+00
2.810000e+00  2.555684e-02  7.807969e-03  1.251439e-02  4.688673e-02  0.000000e+00
2.825000e+00  2.557302e-02  7.788690e-03  1.289229e-02  4.771603e-02  0.000000e+00
2.840000e+00  2.558428e-02  7.764705e-03  1.307969e-02  4.819777e-02  0.000000e+00
2.855000e+00  2.562858e-02  7.749778e-03  1.361620e-02  4.938899e-02  0.000000e+00
2.870000e+00  2.567701e-02  7.742864e-03  1.426655e-02  5.093119e-02  0.000000e+00
2.885000e+00  2.571267e-02  7.755455e-03  1.494865e-02  5.252580e-02  0.000000e+00
2.900000e+00  2.575366e-02  7.762841e-03  1.561693e-02  5.392904e-02  0.000000e+00
2.915000e+00  2.576355e-02  7.763570e-03  1.653695e-02  5.648132e-02  0.000000e+00
2.930000e+00  2.580398e-02  7.785521e-03  1.752051e-02  5.934168e-02  0.000000e+00
2.945000e+00  2.585602e-02  7.813630e-03  1.855032e-02  6.255334e-02  0.000000e+00
2.960000e+00  2.590846e-02  7.842323e-03  1.964612e-02  6.615569e-02  0.000000e+00
2.975000e+00  2.595193e-02  7.864153e-03  2.075096e-02  6.983259e-02  0.000000e+00
2.990000e+00  2.578022e-02  7.682334e-03  1.847413e-02  6.184961e-02  0.000000e+00
3.005000e+00  2.577882e-02  7.658247e-03  1.924269e-02  6.407361e-02  0.000000e+00
3.020000e+00  2.583624e-02  7.680941e-03  2.047224e-02  6.756221e-02  0.000000e+00
3.035000e+00  2.587165e-02  7.707805e-03  2.180243e-02  7.146646e-02  0.000000e+00
3.050000e+00  2.590539e-02  7.703098e-03  2.254183e-02  7.381913e-02  0.000000e+00
3.065000e+00  2.595345e-02  7.712890e-03  2.384520e-02  7.798122e-02  0.000000e+00
3.080000e+00  2.601264e-02  7.730643e-03  2.525680e-02  8.261136e-02  0.000000e+00
3.095000e+00  2.606978e-02  7.749773e-03  2.628573e-02  8.483411e-02  0.000000e+00
3.110000e+00  2.613523e-02  7.771181e-03  2.721324e-02  8.655539e-02  0.000000e+00
3.125000e+00  2.619847e-02  7.785518e-03  2.816332e-02  8.838315e-02  0.000000e+00
3.140000e+00  2.625685e-02  7.797455e-03  2.920580e-02  9.048165e-02  0.000000e+00
3.155000e+00  2.631800e-02  7.806455e-03  3.032175e-02  9.274445e-02  0.000000e+00
3.170000e+00  2.637337e-02  7.812981e-03  3.148531e-02  9.522277e-02  0.000000e+00
3.185000e+00  2.642488e-02  7.817079e-03  3.267895e-02  9.785695e-02  0.000000e+00
3.200000e+00  2.646836e-02  7.818555e-03  3.386780e-02  1.005856e-01  0.000000e+00
3.215000e+00  2.650704e-02  7.817298e-03  3.507024e-02  1.034081e-01  0.000000e+00
3.230000e+00  2.654149e-02  7.815288e-03  3.611315e-02  1.056474e-01  0.000000e+00
3.245000e+00  2.657286e-02  7.811666e-03  3.701235e-02  1.073559e-01  0.000000e+00
3.260000e+00  2.659969e-02  7.807864e-03  3.793406e-02  1.091577e-01  0.000000e+00
3.275000e+00  2.662551e-02  7.803768e-03  3.890271e-02  1.111852e-01  0.000000e+00
3.290000e+00  2.665217e-02  7.799082e-03  3.991647e-02  1.134266e-01  0.000000e+00
3.305000e+00  2.667897e-02  7.793813e-03  4.080606e-02  1.150979e-01  0.000000e+00
3.320000e+00  2.670334e-02  7.790796e-03  4.176078e-02  1.170483e-01  0.000000e+00
3.335000e+00  2.673022e-02  7.791094e-03  4.281433e-02  1.193608e-01  0.000000e+00
3.350000e+00  2.675366e-02  7.791120e-03  4.374527e-02  1.211244e-01  0.000000e+00
3.365000e+00  2.677786e-02  7.793246e-03  4.468860e-02  1.228825e-01  0.000000e+00
3.380000e+00  2.680024e-02  7.796123e-03  4.547949e-02  1.239568e-01  0.000000e+00
3.395000e+00  2.682238e-02  7.799510e-03  4.627143e-02  1.249677e-01  0.000000e+00
3.410000e+00  2.667173e-02  7.599230e-03  4.510263e-02  1.232717e-01  0.000000e+00
3.425000e+00  2.666744e-02  7.582298e-03  4.571661e-02  1.241746e-01  0.000000e+00
3.440000e+00  2.670058e-02  7.592622e-03  4.677074e-02  1.257628e-01  0.000000e+00
3.455000e+00  2.672618e-02  7.602950e-03  4.780412e-02  1.274130e-01  0.000000e+00
3.470000e+00  2.674914e-02  7.611602e-03  4.883049e-02  1.291634e-01  0.000000e+00
3.485000e+00  2.676922e-02  7.622311e-03  4.982120e-02  1.308397e-01  0.000000e+00
3.500000e+00  2.678038e-02  7.639494e-03  5.079823e-02  1.323115e-01  0.000000e+00
3.515000e+00  2.680823e-02  7.650713e-03  5.156401e-02  1.330395e-01  0.000000e+00
3.530000e+00  2.683030e-02  7.659902e-03  5.231289e-02  1.337895e-01  0.000000e+00
3.545000e+00  2.685294e-02  7.669360e-03  5.309553e-02  1.346206e-01  0.000000e+00
3.560000e+00  2.687332e-02  7.679585e-03  5.390365e-02  1.355466e-01  0.000000e+00
3.575000e+00  2.689397e-02  7.688324e-03  5.474287e-02  1.365774e-01  0.000000e+00
3.590000e+00  2.691111e-02  7.695752e-03  5.559453e-02  1.376839e-01  0.000000e+00
3.605000e+00  2.692751e-02  7.701501e-03  5.646238e-02  1.388362e-01  0.000000e+00
3.620000e+00  2.694109e-02  7.708058e-03  5.725666e-02  1.397455e-01  0.000000e+00
3.635000e+00  2.695837e-02  7.711517e-03  5.812307e-02  1.408453e-01  0.000000e+00
3.650000e+00  2.697460e-02  7.712723e-03  5.899819e-02  1.420121e-01  0.000000e+00
3.665000e+00  2.698318e-02  7.714694e-03  5.978488e-02  1.429679e-01  0.000000e+00
3.680000e+00  2.699061e-02  7.716034e-03  6.060103e-02  1.440664e-01  0.000000e+00
3.695000e+00  2.699685e-02  7.717461e-03  6.142012e-02  1.452220e-01  0.000000e+00
3.710000e+00  2.699962e-02  7.716481e-03  6.222013e-02  1.464199e-01  0.000000e+00
3.725000e+00  2.700292e-02  7.711363e-03  6.296737e-02  1.475056e-01  0.000000e+00
3.740000e+00  2.700424e-02  7.705214e-03  6.354393e-02  1.480844e-01  0.000000e+00
3.755000e+00  2.700044e-02  7.698282e-03  6.404028e-02  1.484823e-01  0.000000e+00
3.770000e+00  2.699608e-02  7.688702e-03  6.452246e-02  1.488704e-01  0.000000e+00
3.785000e+00  2.699173e-02  7.678330e-03  6.504381e-02  1.493798e-01  0.000000e+00
3.800000e+00  2.698683e-02  7.669033e-03  6.559580e-02  1.500115e-01  0.000000e+00
3.815000e+00  2.698343e-02  7.657396e-03  6.618221e-02  1.507720e-01  0.000000e+00
3.830000e+00  2.698288e-02  7.642767e-03  6.680258e-02  1.516453e-01  0.000000e+00
3.845000e+00  2.697681e-02  7.628728e-03  6.723179e-02  1.519708e-01  0.000000e+00
3.860000e+00  2.697083e-02  7.613482e-03  6.762911e-02  1.521489e-01  0.000000e+00
3.875000e+00  2.696333e-02  7.598154e-03  6.805272e-02  1.524022e-01  0.000000e+00
3.890000e+00  2.695629e-02  7.582776e-03  6.850931e-02  1.527551e-01  0.000000e+00
3.905000e+00  2.694754e-02  7.567771e-03  6.897483e-02  1.531763e-01  0.000000e+00
3.920000e+00  2.693966e-02  7.551037e-03  6.947532e-02  1.537366e-01  0.000000e+00
3.935000e+00  2.692997e-02  7.534897e-03  6.991548e-02  1.541640e-01  0.000000e+00
3.950000e+00  2.692247e-02  7.515991e-03  7.036027e-02  1.546269e-01  0.000000e+00
3.965000e+00  2.691005e-02  7.498974e-03  7.072729e-02  1.549395e-01  0.000000e+00
3.980000e+00  2.689948e-02  7.479687e-03  7.111908e-02  1.553388e-01  0.000000e+00
3.995000e+00  2.688930e-02  7.459471e-03  7.153521e-02  1.558207e-01  0.000000e+00
4.010000e+00  2.687964e-02  7.439043e-03  7.196556e-02  1.563439e-01  0.000000e+00
4.025000e+00  2.686915e-02  7.419765e-03  7.241182e-02  1.569297e-01  0.000000e+00
4.040000e+00  2.686364e-02  7.397882e-03  7.285391e-02  1.574703e-01  0.000000e+00
4.055000e+00  2.685471e-02  7.378314e-03  7.329389e-02  1.580843e-01  0.000000e+00
4.070000e+00  2.684688e-02  7.358877e-03  7.371697e-02  1.586683e-01  0.000000e+00
4.085000e+00  2.683965e-02  7.339464e-03  7.415171e-02  1.593230e-01  0.000000e+00
4.100000e+00  2.683526e-02  7.319174e-03  7.450397e-02  1.597256e-01  0.000000e+00
4.115000e+00  2.683055e-02  7.300078e-03  7.481956e-02  1.600250e-01  0.000000e+00
4.130000e+00  2.682780e-02  7.282190e-03  7.515642e-02  1.603589e-01  0.000000e+00
4.145000e+00  2.682539e-02  7.265422e-03  7.548404e-02  1.606631e-01  0.000000e+00
4.160000e+00  2.682439e-02  7.247379e-03  7.580012e-02  1.609307e-01  0.000000e+00
4.175000e+00  2.682163e-02  7.230769e-03  7.611353e-02  1.611986e-01  0.000000e+00
4.190000e+00  2.681867e-02  7.214998e-03  7.644883e-02  1.615419e-01  0.000000e+00
4.205000e+00  2.681485e-02  7.199218e-03  7.680615e-02  1.619805e-01  0.000000e+00
4.220000e+00  2.680824e-02  7.185312e-03  7.714852e-02  1.624247e-01  0.000000e+00
4.235000e+00  2.680199e-02  7.171439e-03  7.749835e-02  1.628960e-01  0.000000e+00
4.250000e+00  2.679519e-02  7.158355e-03  7.787309e-02  1.634524e-01  0.000000e+00
4.265000e+00  2.679079e-02  7.143205e-03  7.824567e-02  1.639905e-01  0.000000e+00
4.280000e+00  2.678284e-02  7.130045e-03  7.858995e-02  1.645100e-01  0.000000e+00
4.295000e+00  2.677423e-02  7.117217e-03  7.886524e-02  1.648358e-01  0.000000e+00
4.310000e+00  2.676802e-02  7.101982e-03  7.914991e-02  1.651624e-01  0.000000e+00
4.325000e+00  2.676344e-02  7.085853e-03  7.946788e-02  1.655667e-01  0.000000e+00
4.340000e+00  2.675958e-02  7.069378e-03  7.980877e-02  1.660374e-01  0.000000e+00
4.355000e+00  2.675612e-02  7.053366e-03  8.015534e-02  1.665392e-01  0.000000e+00
4.370000e+00  2.675201e-02  7.038613e-03  8.049694e-02  1.670472e-01  0.000000e+00
4.385000e+00  2.674934e-02  7.023829e-03  8.083075e-02  1.675028e-01  0.000000e+00
4.400000e+00  2.674619e-02  7.009647e-03  8.113573e-02  1.678741e-01  0.000000e+00
4.415000e+00  2.674246e-02  6.995579e-03  8.144236e-02  1.682622e-01  0.000000e+00
4.430000e+00  2.673832e-02  6.983072e-03  8.177682e-02  1.687265e-01  0.000000e+00
4.445000e+00  2.673431e-02  6.971998e-03  8.212451e-02  1.692232e-01  0.000000e+00
4.460000e+00  2.673131e-02  6.960896e-03  8.247487e-02  1.697260e-01  0.000000e+00
4.475000e+00  2.672761e-02  6.950762e-03  8.281311e-02  1.702063e-01  0.000000e+00
4.490000e+00  2.672456e-02  6.941301e-03  8.315029e-02  1.706695e-01  0.000000e+00
4.505000e+00  2.671969e-02  6.935480e-03  8.347404e-02  1.711046e-01  0.000000e+00
4.520000e+00  2.671638e-02  6.929926e-03  8.377714e-02  1.714703e-01  0.000000e+00
4.535000e+00  2.671222e-02  6.924939e-03  8.408897e-02  1.718843e-01  0.000000e+00
4.550000e+00  2.670929e-02  6.919594e-03  8.441581e-02  1.723502e-01  0.000000e+00
4.565000e+00  2.670722e-02  6.915242e-03  8.470975e-02  1.727106e-01  0.000000e+00
4.580000e+00  2.670711e-02  6.910777e-03  8.500344e-02  1.730414e-01  0.000000e+00
4.595000e+00  2.670677e-02  6.907739e-03  8.527397e-02  1.732979e-01  0.000000e+00
4.610000e+00  2.670704e-02  6.905604e-03  8.555664e-02  1.735694e-01  0.000000e+00
4.625000e+00  2.670809e-02  6.904305e-03  8.584393e-02  1.738383e-01  0.000000e+00
4.640000e+00  2.671095e-02  6.903160e-03  8.614263e-02  1.741083e-01  0.000000e+00
4.655000e+00  2.671313e-02  6.903299e-03  8.645428e-02  1.744019e-01  0.000000e+00
4.670000e+00  2.671533e-02  6.904582e-03  8.676644e-02  1.746684e-01  0.000000e+00
4.685000e+00  2.671848e-02  6.904703e-03  8.710428e-02  1.749754e-01  0.000000e+00
4.700000e+00  2.672115e-02  6.905820e-03  8.745527e-02  1.752961e-01  0.000000e+00
4.715000e+00  2.672316e-02  6.908580e-03  8.782830e-02  1.756547e-01  0.000000e+00
4.730000e+00  2.672575e-02  6.911125e-03  8.822971e-02  1.760691e-01  0.000000e+00
4.745000e+00  2.672851e-02  6.913809e-03  8.865079e-02  1.765278e-01  0.000000e+00
4.760000e+00  2.673185e-02  6.915478e-03  8.907918e-02  1.769978e-01  0.000000e+00
4.775000e+00  2.673519e-02  6.917544e-03  8.950040e-02  1.774483e-01  0.000000e+00
4.790000e+00  2.673975e-02  6.919787e-03  8.992960e-02  1.778986e-01  0.000000e+00
4.805000e+00  2.674528e-02  6.922616e-03  9.037007e-02  1.783535e-01  0.000000e+00
4.820000e+00  2.675153e-02  6.925594e-03  9.082014e-02  1.788107e-01  0.000000e+00
