#  tau(fm)  <T>(GeV)  std(T)(GeV)  <mu_B>(GeV)  std(mu_B)(GeV)  V4 (fm^4)
9.230000e+00  5.127978e-02  1.082167e-02  4.985216e-01  1.535666e-01  0.000000e+00
9.245000e+00  5.124214e-02  1.081244e-02  4.986645e-01  1.535394e-01  0.000000e+00
9.260000e+00  5.120478e-02  1.080307e-02  4.988064e-01  1.535108e-01  0.000000e+00
9.275000e+00  5.116758e-02  1.079379e-02  4.989462e-01  1.534832e-01  0.000000e+00
9.290000e+00  5.113036e-02  1.078427e-02  4.990894e-01  1.534567e-01  0.000000e+00
9.305000e+00  5.109317e-02  1.077474e-02  4.992351e-01  1.534306e-01  0.000000e+00
9.320000e+00  5.105608e-02  1.076524e-02  4.993804e-01  1.534062e-01  0.000000e+00
9.335000e+00  5.101895e-02  1.075578e-02  4.995224e-01  1.533822e-01  0.000000e+00
9.350000e+00  5.098196e-02  1.074622e-02  4.996686e-01  1.533573e-01  0.000000e+00
9.365000e+00  5.094507e-02  1.073652e-02  4.998177e-01  1.533346e-01  0.000000e+00
9.380000e+00  5.090833e-02  1.072679e-02  4.999659e-01  1.533132e-01  0.000000e+00
9.395000e+00  5.087177e-02  1.071708e-02  5.001107e-01  1.532887e-01  0.000000e+00
9.410000e+00  5.083521e-02  1.070746e-02  5.002559e-01  1.532638e-01  0.000000e+00
9.425000e+00  5.079883e-02  1.069771e-02  5.004016e-01  1.532370e-01  0.000000e+00
9.440000e+00  5.076257e-02  1.068788e-02  5.005483e-01  1.532089e-01  0.000000e+00
9.455000e+00  5.072620e-02  1.067821e-02  5.006962e-01  1.531829e-01  0.000000e+00
9.470000e+00  5.068993e-02  1.066848e-02  5.008418e-01  1.531575e-01  0.000000e+00
9.485000e+00  5.065370e-02  1.065883e-02  5.009844e-01  1.531347e-01  0.000000e+00
9.500000e+00  5.061747e-02  1.064917e-02  5.011318e-01  1.531152e-01  0.000000e+00
9.515000e+00  5.058138e-02  1.063937e-02  5.012811e-01  1.530982e-01  0.000000e+00
9.530000e+00  5.054529e-02  1.062977e-02  5.014291e-01  1.530860e-01  0.000000e+00
9.545000e+00  5.050925e-02  1.062017e-02  5.015720e-01  1.530747e-01  0.000000e+00
9.560000e+00  5.047332e-02  1.061057e-02  5.017110e-01  1.530632e-01  0.000000e+00
9.575000e+00  5.043755e-02  1.060102e-02  5.018464e-01  1.530509e-01  0.000000e+00
9.590000e+00  5.040186e-02  1.059142e-02  5.019765e-01  1.530383e-01  0.000000e+00
9.605000e+00  5.036623e-02  1.058190e-02  5.021057e-01  1.530260e-01  0.000000e+00
9.620000e+00  5.033066e-02  1.057246e-02  5.022339e-01  1.530120e-01  0.000000e+00
9.635000e+00  5.029516e-02  1.056292e-02  5.023631e-01  1.529958e-01  0.000000e+00
9.650000e+00  5.025981e-02  1.055340e-02  5.024920e-01  1.529764e-01  0.000000e+00
9.665000e+00  5.022462e-02  1.054381e-02  5.026227e-01  1.529550e-01  0.000000e+00
9.680000e+00  5.018950e-02  1.053425e-02  5.027545e-01  1.529313e-01  0.000000e+00
