#  tau(fm)  <T>(GeV)  std(T)(GeV)  <mu_B>(GeV)  std(mu_B)(GeV)  V4 (fm^4)
1.100000e+00  1.423499e-01  2.993339e-02  1.077934e-01  2.064823e-01  8.394186e+00
1.115000e+00  1.418352e-01  2.978488e-02  1.115553e-01  2.118471e-01  8.837908e+00
1.130000e+00  1.416284e-01  2.954271e-02  1.123194e-01  2.123150e-01  9.246583e+00
1.145000e+00  1.412432e-01  2.912079e-02  1.121311e-01  2.114090e-01  9.600666e+00
1.160000e+00  1.408099e-01  2.869673e-02  1.111443e-01  2.093468e-01  9.816582e+00
1.175000e+00  1.395186e-01  2.844265e-02  1.355728e-01  2.270497e-01  1.029049e+01
1.190000e+00  1.391705e-01  2.836203e-02  1.434063e-01  2.318238e-01  1.099520e+01
1.205000e+00  1.388152e-01  2.826249e-02  1.510220e-01  2.344357e-01  1.156454e+01
1.220000e+00  1.386127e-01  2.791712e-02  1.502237e-01  2.332902e-01  1.197396e+01
1.235000e+00  1.385739e-01  2.763107e-02  1.473898e-01  2.307004e-01  1.231312e+01
1.250000e+00  1.388174e-01  2.742161e-02  1.445146e-01  2.280329e-01  1.271523e+01
1.265000e+00  1.390283e-01  2.729429e-02  1.416260e-01  2.255739e-01  1.312340e+01
1.280000e+00  1.393079e-01  2.714002e-02  1.384150e-01  2.229508e-01  1.361720e+01
1.295000e+00  1.391060e-01  2.717086e-02  1.461449e-01  2.264261e-01  1.420950e+01
1.310000e+00  1.392216e-01  2.725007e-02  1.458634e-01  2.259120e-01  1.469985e+01
1.325000e+00  1.394535e-01  2.726732e-02  1.442188e-01  2.237267e-01  1.512558e+01
1.340000e+00  1.390790e-01  2.722080e-02  1.540873e-01  2.310403e-01  1.580706e+01
1.355000e+00  1.394159e-01  2.727544e-02  1.579439e-01  2.313289e-01  1.636307e+01
1.370000e+00  1.392805e-01  2.745654e-02  1.613044e-01  2.323793e-01  1.669326e+01
1.385000e+00  1.389615e-01  2.739014e-02  1.623383e-01  2.328033e-01  1.712357e+01
1.400000e+00  1.384935e-01  2.758633e-02  1.930124e-01  2.436495e-01  1.768980e+01
1.415000e+00  1.382347e-01  2.794855e-02  2.141078e-01  2.586382e-01  1.816523e+01
1.430000e+00  1.381484e-01  2.788618e-02  2.173864e-01  2.598869e-01  1.875784e+01
1.445000e+00  1.378190e-01  2.773211e-02  2.169331e-01  2.594194e-01  1.896583e+01
1.460000e+00  1.374561e-01  2.752487e-02  2.159152e-01  2.586837e-01  1.931020e+01
1.475000e+00  1.371365e-01  2.730771e-02  2.144248e-01  2.577000e-01  1.976076e+01
1.490000e+00  1.367807e-01  2.710665e-02  2.152913e-01  2.563573e-01  2.027435e+01
1.505000e+00  1.365551e-01  2.694780e-02  2.136227e-01  2.555006e-01  2.063049e+01
1.520000e+00  1.364970e-01  2.694563e-02  2.160075e-01  2.549054e-01  2.101329e+01
1.535000e+00  1.364315e-01  2.696256e-02  2.186884e-01  2.542566e-01  2.145922e+01
1.550000e+00  1.360689e-01  2.686141e-02  2.227961e-01  2.548432e-01  2.210254e+01
1.565000e+00  1.357858e-01  2.671331e-02  2.223513e-01  2.544908e-01  2.246238e+01
1.580000e+00  1.354153e-01  2.652686e-02  2.219463e-01  2.537323e-01  2.276362e+01
1.595000e+00  1.351589e-01  2.633357e-02  2.207122e-01  2.527975e-01  2.300452e+01
1.610000e+00  1.349124e-01  2.620054e-02  2.195069e-01  2.520809e-01  2.325839e+01
1.625000e+00  1.346559e-01  2.604501e-02  2.181663e-01  2.512698e-01  2.372764e+01
1.640000e+00  1.345267e-01  2.596280e-02  2.171590e-01  2.503926e-01  2.408685e+01
1.655000e+00  1.345192e-01  2.582899e-02  2.151230e-01  2.495223e-01  2.451294e+01
1.670000e+00  1.344002e-01  2.570846e-02  2.132843e-01  2.486398e-01  2.508550e+01
1.685000e+00  1.340946e-01  2.557235e-02  2.123027e-01  2.479768e-01  2.536320e+01
1.700000e+00  1.341071e-01  2.551524e-02  2.103227e-01  2.469587e-01  2.582677e+01
1.715000e+00  1.342042e-01  2.549416e-02  2.092627e-01  2.457574e-01  2.606798e+01
1.730000e+00  1.340906e-01  2.535058e-02  2.091666e-01  2.445409e-01  2.640353e+01
1.745000e+00  1.338525e-01  2.524187e-02  2.100832e-01  2.432681e-01  2.671383e+01
1.760000e+00  1.334622e-01  2.511758e-02  2.132376e-01  2.433304e-01  2.714861e+01
1.775000e+00  1.330352e-01  2.504879e-02  2.160016e-01  2.442161e-01  2.743517e+01
1.790000e+00  1.328106e-01  2.489770e-02  2.164534e-01  2.431234e-01  2.779220e+01
1.805000e+00  1.325833e-01  2.476712e-02  2.197799e-01  2.417671e-01  2.816536e+01
1.820000e+00  1.319996e-01  2.455972e-02  2.344833e-01  2.456881e-01  2.888029e+01
1.835000e+00  1.316451e-01  2.438309e-02  2.441672e-01  2.477592e-01  2.923239e+01
1.850000e+00  1.312785e-01  2.423001e-02  2.462812e-01  2.483947e-01  2.961511e+01
1.865000e+00  1.310095e-01  2.411945e-02  2.468833e-01  2.484423e-01  2.995668e+01
1.880000e+00  1.307298e-01  2.395328e-02  2.482983e-01  2.486648e-01  3.029989e+01
1.895000e+00  1.306055e-01  2.383314e-02  2.479698e-01  2.482620e-01  3.060055e+01
1.910000e+00  1.305556e-01  2.368050e-02  2.525360e-01  2.459933e-01  3.124352e+01
1.925000e+00  1.301929e-01  2.352109e-02  2.608344e-01  2.468774e-01  3.183294e+01
1.940000e+00  1.298648e-01  2.346196e-02  2.642473e-01  2.475710e-01  3.220160e+01
1.955000e+00  1.296408e-01  2.337024e-02  2.636264e-01  2.472380e-01  3.248096e+01
1.970000e+00  1.295943e-01  2.335248e-02  2.634047e-01  2.466633e-01  3.279141e+01
1.985000e+00  1.296935e-01  2.354790e-02  2.643560e-01  2.456921e-01  3.302567e+01
2.000000e+00  1.293013e-01  2.370097e-02  2.698314e-01  2.457864e-01  3.336848e+01
2.015000e+00  1.289545e-01  2.365564e-02  2.717426e-01  2.458201e-01  3.383797e+01
2.030000e+00  1.285682e-01  2.358245e-02  2.796922e-01  2.441511e-01  3.465776e+01
2.045000e+00  1.282513e-01  2.351362e-02  2.826813e-01  2.447198e-01  3.534293e+01
2.060000e+00  1.283946e-01  2.341592e-02  2.796829e-01  2.444485e-01  3.571423e+01
2.075000e+00  1.284934e-01  2.345392e-02  2.777928e-01  2.440802e-01  3.628065e+01
2.090000e+00  1.283539e-01  2.337530e-02  2.771171e-01  2.435864e-01  3.654292e+01
2.105000e+00  1.282104e-01  2.327828e-02  2.765132e-01  2.430429e-01  3.678883e+01
2.120000e+00  1.278998e-01  2.322968e-02  2.796479e-01  2.436928e-01  3.752874e+01
2.135000e+00  1.277390e-01  2.316358e-02  2.803199e-01  2.437091e-01  3.792701e+01
2.150000e+00  1.276407e-01  2.306701e-02  2.794364e-01  2.431660e-01  3.812664e+01
2.165000e+00  1.275498e-01  2.297634e-02  2.785089e-01  2.426800e-01  3.835899e+01
2.180000e+00  1.274816e-01  2.289885e-02  2.776425e-01  2.422821e-01  3.874334e+01
2.195000e+00  1.273921e-01  2.286009e-02  2.769947e-01  2.419704e-01  3.902698e+01
2.210000e+00  1.272637e-01  2.279624e-02  2.764036e-01  2.415605e-01  3.936238e+01
2.225000e+00  1.273544e-01  2.272853e-02  2.745220e-01  2.412547e-01  4.004451e+01
2.240000e+00  1.273970e-01  2.272598e-02  2.734736e-01  2.408806e-01  4.041891e+01
2.255000e+00  1.271824e-01  2.268406e-02  2.759544e-01  2.417420e-01  4.091739e+01
2.270000e+00  1.270597e-01  2.262860e-02  2.766764e-01  2.419128e-01  4.140124e+01
2.285000e+00  1.269697e-01  2.256672e-02  2.759285e-01  2.415555e-01  4.158604e+01
2.300000e+00  1.268871e-01  2.250295e-02  2.753926e-01  2.411172e-01  4.155519e+01
2.315000e+00  1.268182e-01  2.243301e-02  2.752637e-01  2.404637e-01  4.186218e+01
2.330000e+00  1.265740e-01  2.240642e-02  2.798510e-01  2.393523e-01  4.218774e+01
2.345000e+00  1.263915e-01  2.235818e-02  2.810015e-01  2.394732e-01  4.233178e+01
2.360000e+00  1.264623e-01  2.242504e-02  2.799202e-01  2.390968e-01  4.271259e+01
2.375000e+00  1.265097e-01  2.250975e-02  2.789997e-01  2.387599e-01  4.300253e+01
2.390000e+00  1.264255e-01  2.249267e-02  2.800825e-01  2.380780e-01  4.323698e+01
2.405000e+00  1.265212e-01  2.262883e-02  2.824661e-01  2.366776e-01  4.376999e+01
2.420000e+00  1.265898e-01  2.272820e-02  2.831150e-01  2.362604e-01  4.411820e+01
2.435000e+00  1.264756e-01  2.269468e-02  2.828456e-01  2.360258e-01  4.448627e+01
2.450000e+00  1.260793e-01  2.275253e-02  2.873810e-01  2.372127e-01  4.472224e+01
2.465000e+00  1.259700e-01  2.273916e-02  2.906013e-01  2.364801e-01  4.520676e+01
2.480000e+00  1.257239e-01  2.267713e-02  2.949047e-01  2.370225e-01  4.553967e+01
2.495000e+00  1.254206e-01  2.259871e-02  2.973448e-01  2.380781e-01  4.577633e+01
2.510000e+00  1.252504e-01  2.254576e-02  2.978913e-01  2.383115e-01  4.616857e+01
2.525000e+00  1.251137e-01  2.250515e-02  2.977253e-01  2.382499e-01  4.630713e+01
2.540000e+00  1.249989e-01  2.245145e-02  2.974219e-01  2.380070e-01  4.628614e+01
2.555000e+00  1.248950e-01  2.239095e-02  2.973884e-01  2.377178e-01  4.667862e+01
2.570000e+00  1.248267e-01  2.234120e-02  2.968838e-01  2.374329e-01  4.697263e+01
2.585000e+00  1.247399e-01  2.232388e-02  2.966290e-01  2.372868e-01  4.704591e+01
2.600000e+00  1.246216e-01  2.229999e-02  2.978026e-01  2.365806e-01  4.754115e+01
2.615000e+00  1.244827e-01  2.227336e-02  2.984470e-01  2.365836e-01  4.781543e+01
2.630000e+00  1.244310e-01  2.229833e-02  3.008834e-01  2.340633e-01  4.829408e+01
2.645000e+00  1.243512e-01  2.231497e-02  3.030634e-01  2.327128e-01  4.867229e+01
2.660000e+00  1.242499e-01  2.230675e-02  3.032483e-01  2.325192e-01  4.884496e+01
2.675000e+00  1.241632e-01  2.228240e-02  3.032754e-01  2.322208e-01  4.905804e+01
2.690000e+00  1.240492e-01  2.223952e-02  3.036025e-01  2.319801e-01  4.895687e+01
2.705000e+00  1.239638e-01  2.219587e-02  3.035966e-01  2.317772e-01  4.937700e+01
2.720000e+00  1.238756e-01  2.217053e-02  3.038852e-01  2.315976e-01  4.950285e+01
2.735000e+00  1.237825e-01  2.213243e-02  3.040235e-01  2.313312e-01  4.969083e+01
2.750000e+00  1.236915e-01  2.209542e-02  3.041110e-01  2.310308e-01  4.994199e+01
2.765000e+00  1.236019e-01  2.206966e-02  3.041285e-01  2.308113e-01  5.004251e+01
2.780000e+00  1.235319e-01  2.205955e-02  3.050009e-01  2.302477e-01  5.055162e+01
2.795000e+00  1.234444e-01  2.204080e-02  3.057308e-01  2.299591e-01  5.075922e+01
2.810000e+00  1.233307e-01  2.199484e-02  3.063405e-01  2.296575e-01  5.090062e+01
2.825000e+00  1.232191e-01  2.194717e-02  3.066287e-01  2.293761e-01  5.104061e+01
2.840000e+00  1.231345e-01  2.191564e-02  3.066586e-01  2.290940e-01  5.122334e+01
2.855000e+00  1.230496e-01  2.188051e-02  3.066664e-01  2.288285e-01  5.133858e+01
2.870000e+00  1.230015e-01  2.186200e-02  3.067184e-01  2.286279e-01  5.145220e+01
2.885000e+00  1.229526e-01  2.190536e-02  3.074326e-01  2.278123e-01  5.185563e+01
2.900000e+00  1.228817e-01  2.190310e-02  3.077916e-01  2.275577e-01  5.223792e+01
2.915000e+00  1.227459e-01  2.198378e-02  3.099619e-01  2.275733e-01  5.264403e+01
2.930000e+00  1.226279e-01  2.198918e-02  3.114671e-01  2.272774e-01  5.289215e+01
2.945000e+00  1.224935e-01  2.194039e-02  3.123913e-01  2.271705e-01  5.293408e+01
2.960000e+00  1.223647e-01  2.190077e-02  3.132412e-01  2.270744e-01  5.318069e+01
2.975000e+00  1.222619e-01  2.185400e-02  3.136279e-01  2.268022e-01  5.317276e+01
2.990000e+00  1.222165e-01  2.182841e-02  3.138262e-01  2.264188e-01  5.339439e+01
3.005000e+00  1.221820e-01  2.182107e-02  3.139070e-01  2.260598e-01  5.363890e+01
3.020000e+00  1.221000e-01  2.178297e-02  3.141744e-01  2.257927e-01  5.378931e+01
3.035000e+00  1.219207e-01  2.168800e-02  3.179072e-01  2.241373e-01  5.379704e+01
3.050000e+00  1.216948e-01  2.159740e-02  3.208110e-01  2.239914e-01  5.368370e+01
3.065000e+00  1.216035e-01  2.160707e-02  3.213201e-01  2.237995e-01  5.397154e+01
3.080000e+00  1.215030e-01  2.159170e-02  3.218452e-01  2.235985e-01  5.399633e+01
3.095000e+00  1.213833e-01  2.154897e-02  3.223999e-01  2.233343e-01  5.392258e+01
3.110000e+00  1.212745e-01  2.151043e-02  3.228767e-01  2.231355e-01  5.432893e+01
3.125000e+00  1.211660e-01  2.146610e-02  3.233410e-01  2.228922e-01  5.422670e+01
3.140000e+00  1.210602e-01  2.141911e-02  3.238018e-01  2.226398e-01  5.421858e+01
3.155000e+00  1.209529e-01  2.137170e-02  3.242806e-01  2.223911e-01  5.423241e+01
3.170000e+00  1.208480e-01  2.132533e-02  3.247428e-01  2.221381e-01  5.426855e+01
3.185000e+00  1.207435e-01  2.128609e-02  3.251854e-01  2.218951e-01  5.410458e+01
3.200000e+00  1.206282e-01  2.125271e-02  3.257451e-01  2.216441e-01  5.416045e+01
3.215000e+00  1.204808e-01  2.120686e-02  3.268763e-01  2.213712e-01  5.418948e+01
3.230000e+00  1.203315e-01  2.116490e-02  3.278312e-01  2.213217e-01  5.436700e+01
3.245000e+00  1.202136e-01  2.112543e-02  3.283511e-01  2.210888e-01  5.444297e+01
3.260000e+00  1.201047e-01  2.108686e-02  3.288186e-01  2.208373e-01  5.433996e+01
3.275000e+00  1.199961e-01  2.105012e-02  3.292763e-01  2.205888e-01  5.423370e+01
3.290000e+00  1.198859e-01  2.101515e-02  3.297390e-01  2.203488e-01  5.427756e+01
3.305000e+00  1.197738e-01  2.098326e-02  3.302007e-01  2.201152e-01  5.419115e+01
3.320000e+00  1.196632e-01  2.095199e-02  3.306515e-01  2.198908e-01  5.446290e+01
3.335000e+00  1.195483e-01  2.092146e-02  3.311188e-01  2.196808e-01  5.426839e+01
3.350000e+00  1.194343e-01  2.089020e-02  3.315811e-01  2.194666e-01  5.430421e+01
3.365000e+00  1.193203e-01  2.085937e-02  3.320403e-01  2.192503e-01  5.423358e+01
3.380000e+00  1.192043e-01  2.083587e-02  3.325235e-01  2.190636e-01  5.410761e+01
3.395000e+00  1.190885e-01  2.080856e-02  3.329854e-01  2.188611e-01  5.411029e+01
3.410000e+00  1.189546e-01  2.077207e-02  3.339315e-01  2.185608e-01  5.419037e+01
3.425000e+00  1.188081e-01  2.073842e-02  3.348348e-01  2.184325e-01  5.416259e+01
3.440000e+00  1.186860e-01  2.072896e-02  3.353243e-01  2.182514e-01  5.399882e+01
3.455000e+00  1.185654e-01  2.071314e-02  3.357627e-01  2.180447e-01  5.410003e+01
3.470000e+00  1.184488e-01  2.068885e-02  3.361945e-01  2.178398e-01  5.398436e+01
3.485000e+00  1.183354e-01  2.066195e-02  3.366178e-01  2.176369e-01  5.400107e+01
3.500000e+00  1.182227e-01  2.065457e-02  3.370711e-01  2.174428e-01  5.385272e+01
3.515000e+00  1.181026e-01  2.064707e-02  3.376142e-01  2.172059e-01  5.381037e+01
3.530000e+00  1.179808e-01  2.062324e-02  3.380951e-01  2.169914e-01  5.379312e+01
3.545000e+00  1.178673e-01  2.060009e-02  3.385049e-01  2.168135e-01  5.352584e+01
3.560000e+00  1.177561e-01  2.057802e-02  3.389066e-01  2.166395e-01  5.342035e+01
3.575000e+00  1.176465e-01  2.055658e-02  3.393022e-01  2.164540e-01  5.350653e+01
3.590000e+00  1.175380e-01  2.053561e-02  3.396974e-01  2.162694e-01  5.342416e+01
3.605000e+00  1.174195e-01  2.052889e-02  3.400796e-01  2.161334e-01  5.347929e+01
3.620000e+00  1.172985e-01  2.051381e-02  3.404938e-01  2.159814e-01  5.336424e+01
3.635000e+00  1.171931e-01  2.049599e-02  3.408746e-01  2.157969e-01  5.338763e+01
3.650000e+00  1.170893e-01  2.047869e-02  3.412569e-01  2.156163e-01  5.346612e+01
3.665000e+00  1.169866e-01  2.046251e-02  3.416359e-01  2.154367e-01  5.371432e+01
3.680000e+00  1.168843e-01  2.044700e-02  3.420195e-01  2.152624e-01  5.339082e+01
3.695000e+00  1.167828e-01  2.043163e-02  3.424029e-01  2.150930e-01  5.309160e+01
3.710000e+00  1.166832e-01  2.041639e-02  3.427725e-01  2.149117e-01  5.319180e+01
3.725000e+00  1.165844e-01  2.040172e-02  3.431421e-01  2.147311e-01  5.297266e+01
3.740000e+00  1.164864e-01  2.038716e-02  3.435120e-01  2.145579e-01  5.283722e+01
3.755000e+00  1.163882e-01  2.037436e-02  3.438824e-01  2.143839e-01  5.261143e+01
3.770000e+00  1.162906e-01  2.036610e-02  3.442457e-01  2.142258e-01  5.244074e+01
3.785000e+00  1.161940e-01  2.035606e-02  3.446109e-01  2.140550e-01  5.238467e+01
3.800000e+00  1.160995e-01  2.034313e-02  3.449712e-01  2.138766e-01  5.226745e+01
3.815000e+00  1.160062e-01  2.032975e-02  3.453270e-01  2.136978e-01  5.232553e+01
3.830000e+00  1.159142e-01  2.031627e-02  3.456773e-01  2.135190e-01  5.229317e+01
3.845000e+00  1.158228e-01  2.030344e-02  3.460242e-01  2.133353e-01  5.222906e+01
3.860000e+00  1.157320e-01  2.029096e-02  3.463688e-01  2.131559e-01  5.198288e+01
3.875000e+00  1.156420e-01  2.027836e-02  3.467138e-01  2.129753e-01  5.164286e+01
3.890000e+00  1.155523e-01  2.026640e-02  3.470589e-01  2.127943e-01  5.132887e+01
3.905000e+00  1.154632e-01  2.025491e-02  3.474011e-01  2.126114e-01  5.152680e+01
3.920000e+00  1.153742e-01  2.024431e-02  3.477375e-01  2.124289e-01  5.151149e+01
3.935000e+00  1.152861e-01  2.023355e-02  3.480745e-01  2.122435e-01  5.161686e+01
3.950000e+00  1.151982e-01  2.022356e-02  3.484104e-01  2.120592e-01  5.159876e+01
3.965000e+00  1.151105e-01  2.021351e-02  3.487466e-01  2.118772e-01  5.142496e+01
3.980000e+00  1.150230e-01  2.020368e-02  3.490836e-01  2.116968e-01  5.137208e+01
3.995000e+00  1.149352e-01  2.019516e-02  3.494224e-01  2.115200e-01  5.134838e+01
4.010000e+00  1.148479e-01  2.018681e-02  3.497609e-01  2.113423e-01  5.144769e+01
4.025000e+00  1.147609e-01  2.017873e-02  3.500958e-01  2.111641e-01  5.151503e+01
4.040000e+00  1.146743e-01  2.017103e-02  3.504285e-01  2.109876e-01  5.145585e+01
4.055000e+00  1.145886e-01  2.016260e-02  3.507600e-01  2.108102e-01  5.111121e+01
4.070000e+00  1.145027e-01  2.015497e-02  3.510918e-01  2.106372e-01  5.098400e+01
4.085000e+00  1.144163e-01  2.014839e-02  3.514258e-01  2.104660e-01  5.088620e+01
4.100000e+00  1.143311e-01  2.014104e-02  3.517564e-01  2.102963e-01  5.094561e+01
4.115000e+00  1.142458e-01  2.013463e-02  3.520848e-01  2.101275e-01  5.081222e+01
4.130000e+00  1.141607e-01  2.012893e-02  3.524097e-01  2.099555e-01  5.074069e+01
4.145000e+00  1.140759e-01  2.012345e-02  3.527329e-01  2.097851e-01  5.060287e+01
4.160000e+00  1.139781e-01  2.013727e-02  3.531699e-01  2.097029e-01  5.039807e+01
4.175000e+00  1.138834e-01  2.013760e-02  3.535410e-01  2.095626e-01  5.038513e+01
4.190000e+00  1.138000e-01  2.013207e-02  3.538539e-01  2.093897e-01  5.037079e+01
4.205000e+00  1.137187e-01  2.012622e-02  3.541583e-01  2.092159e-01  5.035506e+01
4.220000e+00  1.136375e-01  2.012078e-02  3.544605e-01  2.090439e-01  5.046909e+01
4.235000e+00  1.135567e-01  2.011545e-02  3.547659e-01  2.088751e-01  4.995737e+01
4.250000e+00  1.134761e-01  2.011106e-02  3.550662e-01  2.087031e-01  4.977103e+01
4.265000e+00  1.133963e-01  2.010616e-02  3.553613e-01  2.085295e-01  4.958212e+01
4.280000e+00  1.133170e-01  2.010114e-02  3.556554e-01  2.083551e-01  4.945716e+01
4.295000e+00  1.132381e-01  2.009632e-02  3.559490e-01  2.081833e-01  4.953036e+01
4.310000e+00  1.131589e-01  2.009206e-02  3.562432e-01  2.080121e-01  4.980382e+01
4.325000e+00  1.130803e-01  2.008781e-02  3.565365e-01  2.078414e-01  4.974189e+01
4.340000e+00  1.130020e-01  2.008398e-02  3.568246e-01  2.076680e-01  4.957714e+01
4.355000e+00  1.129254e-01  2.007874e-02  3.571064e-01  2.074871e-01  4.941007e+01
4.370000e+00  1.128484e-01  2.007446e-02  3.573884e-01  2.073089e-01  4.964817e+01
4.385000e+00  1.127720e-01  2.006959e-02  3.576722e-01  2.071319e-01  4.968229e+01
4.400000e+00  1.126955e-01  2.006521e-02  3.579539e-01  2.069552e-01  4.951031e+01
4.415000e+00  1.126192e-01  2.006089e-02  3.582356e-01  2.067809e-01  4.954186e+01
4.430000e+00  1.125428e-01  2.005694e-02  3.585158e-01  2.066075e-01  4.950363e+01
4.445000e+00  1.124672e-01  2.005236e-02  3.587959e-01  2.064342e-01  4.946400e+01
4.460000e+00  1.123913e-01  2.004858e-02  3.590719e-01  2.062572e-01  4.945763e+01
4.475000e+00  1.123160e-01  2.004450e-02  3.593443e-01  2.060798e-01  4.938054e+01
4.490000e+00  1.122407e-01  2.004095e-02  3.596175e-01  2.059001e-01  4.923204e+01
4.505000e+00  1.121651e-01  2.003779e-02  3.598943e-01  2.057226e-01  4.908143e+01
4.520000e+00  1.120904e-01  2.003376e-02  3.601723e-01  2.055472e-01  4.910436e+01
4.535000e+00  1.120144e-01  2.003132e-02  3.604510e-01  2.053763e-01  4.884442e+01
4.550000e+00  1.119388e-01  2.002844e-02  3.607299e-01  2.052091e-01  4.879383e+01
4.565000e+00  1.118636e-01  2.002520e-02  3.610078e-01  2.050371e-01  4.867089e+01
4.580000e+00  1.117887e-01  2.002226e-02  3.612822e-01  2.048635e-01  4.868846e+01
4.595000e+00  1.117138e-01  2.001971e-02  3.615550e-01  2.046857e-01  4.852655e+01
4.610000e+00  1.116395e-01  2.001650e-02  3.618267e-01  2.045097e-01  4.839837e+01
4.625000e+00  1.115647e-01  2.001408e-02  3.621012e-01  2.043353e-01  4.812456e+01
4.640000e+00  1.114898e-01  2.001160e-02  3.623801e-01  2.041656e-01  4.759555e+01
4.655000e+00  1.114150e-01  2.000874e-02  3.626619e-01  2.040004e-01  4.738768e+01
4.670000e+00  1.113399e-01  2.000653e-02  3.629438e-01  2.038353e-01  4.721376e+01
4.685000e+00  1.112649e-01  2.000484e-02  3.632218e-01  2.036667e-01  4.700134e+01
4.700000e+00  1.111905e-01  2.000275e-02  3.634984e-01  2.034965e-01  4.693269e+01
4.715000e+00  1.111161e-01  2.000039e-02  3.637741e-01  2.033282e-01  4.686263e+01
4.730000e+00  1.110430e-01  1.999689e-02  3.640485e-01  2.031591e-01  4.693821e+01
4.745000e+00  1.109691e-01  1.999431e-02  3.643249e-01  2.029923e-01  4.671833e+01
4.760000e+00  1.108946e-01  1.999230e-02  3.646049e-01  2.028299e-01  4.671805e+01
4.775000e+00  1.108201e-01  1.999044e-02  3.648870e-01  2.026718e-01  4.660553e+01
4.790000e+00  1.107458e-01  1.998882e-02  3.651679e-01  2.025125e-01  4.641693e+01
4.805000e+00  1.106719e-01  1.998728e-02  3.654464e-01  2.023518e-01  4.630091e+01
4.820000e+00  1.105983e-01  1.998579e-02  3.657248e-01  2.021901e-01  4.603343e+01
