#  tau(fm)  <T>(GeV)  std(T)(GeV)  <mu_B>(GeV)  std(mu_B)(GeV)  V4 (fm^4)
9.305000e+00  1.360432e-01  1.750972e-02  1.955513e-01  1.008749e-01  1.016878e+03
9.320000e+00  1.359454e-01  1.750401e-02  1.957759e-01  1.009136e-01  1.015910e+03
9.335000e+00  1.358477e-01  1.749818e-02  1.960011e-01  1.009519e-01  1.014426e+03
9.350000e+00  1.357502e-01  1.749223e-02  1.962268e-01  1.009900e-01  1.012859e+03
9.365000e+00  1.356527e-01  1.748618e-02  1.964530e-01  1.010277e-01  1.011063e+03
9.380000e+00  1.355554e-01  1.747998e-02  1.966798e-01  1.010652e-01  1.009767e+03
9.395000e+00  1.354582e-01  1.747367e-02  1.969072e-01  1.011025e-01  1.007366e+03
9.410000e+00  1.353611e-01  1.746722e-02  1.971355e-01  1.011392e-01  1.004733e+03
9.425000e+00  1.352641e-01  1.746065e-02  1.973640e-01  1.011755e-01  1.002819e+03
9.440000e+00  1.351672e-01  1.745395e-02  1.975930e-01  1.012114e-01  1.000674e+03
9.455000e+00  1.350704e-01  1.744717e-02  1.978226e-01  1.012471e-01  9.990312e+02
9.470000e+00  1.349737e-01  1.744026e-02  1.980529e-01  1.012823e-01  9.971574e+02
9.485000e+00  1.348771e-01  1.743324e-02  1.982837e-01  1.013172e-01  9.954200e+02
9.500000e+00  1.347807e-01  1.742611e-02  1.985151e-01  1.013520e-01  9.922695e+02
9.515000e+00  1.346843e-01  1.741885e-02  1.987468e-01  1.013864e-01  9.895476e+02
9.530000e+00  1.345881e-01  1.741149e-02  1.989791e-01  1.014205e-01  9.878491e+02
9.545000e+00  1.344920e-01  1.740402e-02  1.992122e-01  1.014541e-01  9.860662e+02
9.560000e+00  1.343959e-01  1.739641e-02  1.994456e-01  1.014875e-01  9.831583e+02
9.575000e+00  1.342993e-01  1.738870e-02  1.996814e-01  1.015261e-01  9.810550e+02
9.590000e+00  1.342019e-01  1.738072e-02  1.999211e-01  1.015683e-01  9.781950e+02
9.605000e+00  1.341062e-01  1.737282e-02  2.001558e-01  1.016011e-01  9.753959e+02
9.620000e+00  1.340107e-01  1.736486e-02  2.003909e-01  1.016337e-01  9.729571e+02
9.635000e+00  1.339153e-01  1.735683e-02  2.006263e-01  1.016663e-01  9.704310e+02
9.650000e+00  1.338200e-01  1.734868e-02  2.008624e-01  1.016984e-01  9.689422e+02
9.665000e+00  1.337249e-01  1.734041e-02  2.010987e-01  1.017301e-01  9.665428e+02
9.680000e+00  1.336299e-01  1.733203e-02  2.013357e-01  1.017611e-01  9.642817e+02
