#  tau(fm)  <T>(GeV)  std(T)(GeV)  <mu_B>(GeV)  std(mu_B)(GeV)  V4 (fm^4)
8.055000e+00  1.523589e-01  1.609018e-02  3.774494e-02  5.220605e-02  2.382285e+03
8.070000e+00  1.522558e-01  1.608768e-02  3.777709e-02  5.225494e-02  2.385473e+03
8.085000e+00  1.521529e-01  1.608517e-02  3.780935e-02  5.230326e-02  2.389051e+03
8.100000e+00  1.520503e-01  1.608263e-02  3.784192e-02  5.235139e-02  2.392164e+03
8.115000e+00  1.519479e-01  1.608003e-02  3.787477e-02  5.239974e-02  2.395536e+03
8.130000e+00  1.518457e-01  1.607741e-02  3.790785e-02  5.244792e-02  2.399302e+03
8.145000e+00  1.517437e-01  1.607475e-02  3.794109e-02  5.249584e-02  2.402800e+03
8.160000e+00  1.516420e-01  1.607207e-02  3.797480e-02  5.254410e-02  2.406162e+03
8.175000e+00  1.515404e-01  1.606938e-02  3.800889e-02  5.259273e-02  2.409387e+03
8.190000e+00  1.514391e-01  1.606666e-02  3.804339e-02  5.264148e-02  2.412474e+03
8.205000e+00  1.513380e-01  1.606391e-02  3.807819e-02  5.269080e-02  2.415088e+03
8.220000e+00  1.512372e-01  1.606108e-02  3.811309e-02  5.273947e-02  2.417629e+03
8.235000e+00  1.511365e-01  1.605821e-02  3.814846e-02  5.278870e-02  2.420163e+03
8.250000e+00  1.510361e-01  1.605533e-02  3.818400e-02  5.283745e-02  2.422757e+03
8.265000e+00  1.509359e-01  1.605242e-02  3.821997e-02  5.288646e-02  2.426018e+03
8.280000e+00  1.508359e-01  1.604947e-02  3.825612e-02  5.293540e-02  2.428870e+03
8.295000e+00  1.507361e-01  1.604648e-02  3.829233e-02  5.298429e-02  2.431986e+03
8.310000e+00  1.506366e-01  1.604340e-02  3.832887e-02  5.303282e-02  2.434489e+03
8.325000e+00  1.505372e-01  1.604023e-02  3.836569e-02  5.308114e-02  2.437189e+03
8.340000e+00  1.504381e-01  1.603702e-02  3.840271e-02  5.312953e-02  2.440154e+03
8.355000e+00  1.503392e-01  1.603376e-02  3.843996e-02  5.317814e-02  2.442842e+03
8.370000e+00  1.502404e-01  1.603043e-02  3.847743e-02  5.322630e-02  2.445728e+03
8.385000e+00  1.501419e-01  1.602704e-02  3.851531e-02  5.327502e-02  2.448608e+03
8.400000e+00  1.500436e-01  1.602358e-02  3.855324e-02  5.332366e-02  2.451005e+03
8.415000e+00  1.499456e-01  1.602006e-02  3.859141e-02  5.337207e-02  2.453942e+03
8.430000e+00  1.498477e-01  1.601650e-02  3.862988e-02  5.342054e-02  2.455502e+03
8.445000e+00  1.497500e-01  1.601290e-02  3.866841e-02  5.346840e-02  2.457258e+03
8.460000e+00  1.496525e-01  1.600923e-02  3.870726e-02  5.351608e-02  2.459417e+03
8.475000e+00  1.495552e-01  1.600550e-02  3.874625e-02  5.356373e-02  2.461984e+03
8.490000e+00  1.494581e-01  1.600169e-02  3.878539e-02  5.361123e-02  2.463783e+03
8.505000e+00  1.493612e-01  1.599777e-02  3.882465e-02  5.365808e-02  2.465712e+03
8.520000e+00  1.492646e-01  1.599379e-02  3.886422e-02  5.370452e-02  2.467909e+03
8.535000e+00  1.491681e-01  1.598977e-02  3.890388e-02  5.375083e-02  2.470100e+03
8.550000e+00  1.490718e-01  1.598570e-02  3.894347e-02  5.379654e-02  2.472282e+03
8.565000e+00  1.489757e-01  1.598157e-02  3.898328e-02  5.384179e-02  2.474527e+03
8.580000e+00  1.488798e-01  1.597736e-02  3.902337e-02  5.388695e-02  2.476625e+03
8.595000e+00  1.487841e-01  1.597308e-02  3.906375e-02  5.393185e-02  2.478575e+03
8.610000e+00  1.486885e-01  1.596877e-02  3.910432e-02  5.397683e-02  2.480095e+03
8.625000e+00  1.485931e-01  1.596442e-02  3.914494e-02  5.402145e-02  2.482098e+03
8.640000e+00  1.484980e-01  1.595998e-02  3.918554e-02  5.406541e-02  2.483882e+03
8.655000e+00  1.484030e-01  1.595543e-02  3.922671e-02  5.410913e-02  2.484952e+03
8.670000e+00  1.483082e-01  1.595082e-02  3.926798e-02  5.415284e-02  2.486222e+03
8.685000e+00  1.482136e-01  1.594617e-02  3.930920e-02  5.419623e-02  2.489039e+03
8.700000e+00  1.481192e-01  1.594146e-02  3.935061e-02  5.423892e-02  2.490220e+03
8.715000e+00  1.480249e-01  1.593668e-02  3.939192e-02  5.428056e-02  2.490965e+03
8.730000e+00  1.479308e-01  1.593184e-02  3.943338e-02  5.432171e-02  2.492906e+03
8.745000e+00  1.478369e-01  1.592693e-02  3.947481e-02  5.436309e-02  2.493913e+03
8.760000e+00  1.477432e-01  1.592197e-02  3.951636e-02  5.440440e-02  2.495765e+03
8.775000e+00  1.476496e-01  1.591692e-02  3.955795e-02  5.444510e-02  2.497109e+03
8.790000e+00  1.475562e-01  1.591178e-02  3.959974e-02  5.448545e-02  2.498300e+03
8.805000e+00  1.474630e-01  1.590658e-02  3.964135e-02  5.452513e-02  2.499193e+03
8.820000e+00  1.473700e-01  1.590131e-02  3.968307e-02  5.456443e-02  2.500505e+03
8.835000e+00  1.472771e-01  1.589599e-02  3.972481e-02  5.460353e-02  2.502455e+03
8.850000e+00  1.471844e-01  1.589059e-02  3.976674e-02  5.464218e-02  2.503533e+03
8.865000e+00  1.470919e-01  1.588511e-02  3.980878e-02  5.468032e-02  2.504599e+03
8.880000e+00  1.469995e-01  1.587960e-02  3.985076e-02  5.471817e-02  2.506162e+03
8.895000e+00  1.469072e-01  1.587402e-02  3.989296e-02  5.475608e-02  2.506845e+03
8.910000e+00  1.468152e-01  1.586836e-02  3.993537e-02  5.479354e-02  2.508315e+03
8.925000e+00  1.467233e-01  1.586260e-02  3.997782e-02  5.483041e-02  2.508977e+03
8.940000e+00  1.466315e-01  1.585678e-02  4.002037e-02  5.486678e-02  2.510208e+03
8.955000e+00  1.465399e-01  1.585088e-02  4.006323e-02  5.490344e-02  2.511576e+03
8.970000e+00  1.464485e-01  1.584491e-02  4.010596e-02  5.493915e-02  2.512715e+03
8.985000e+00  1.463572e-01  1.583886e-02  4.014892e-02  5.497454e-02  2.513844e+03
9.000000e+00  1.462660e-01  1.583271e-02  4.019215e-02  5.500960e-02  2.514742e+03
9.015000e+00  1.461751e-01  1.582649e-02  4.023537e-02  5.504423e-02  2.514602e+03
9.030000e+00  1.460842e-01  1.582019e-02  4.027893e-02  5.507901e-02  2.514741e+03
9.045000e+00  1.459936e-01  1.581380e-02  4.032265e-02  5.511344e-02  2.515530e+03
9.060000e+00  1.459030e-01  1.580734e-02  4.036654e-02  5.514767e-02  2.516455e+03
9.075000e+00  1.458127e-01  1.580076e-02  4.041076e-02  5.518172e-02  2.516852e+03
9.090000e+00  1.457224e-01  1.579410e-02  4.045487e-02  5.521520e-02  2.517015e+03
9.105000e+00  1.456324e-01  1.578737e-02  4.049934e-02  5.524844e-02  2.517980e+03
9.120000e+00  1.455424e-01  1.578058e-02  4.054398e-02  5.528158e-02  2.518117e+03
9.135000e+00  1.454526e-01  1.577372e-02  4.058888e-02  5.531455e-02  2.518614e+03
9.150000e+00  1.453630e-01  1.576677e-02  4.063395e-02  5.534716e-02  2.519023e+03
9.165000e+00  1.452734e-01  1.575974e-02  4.067916e-02  5.537929e-02  2.519272e+03
9.180000e+00  1.451841e-01  1.575264e-02  4.072440e-02  5.541096e-02  2.519807e+03
9.195000e+00  1.450948e-01  1.574545e-02  4.076995e-02  5.544263e-02  2.521303e+03
9.210000e+00  1.450057e-01  1.573817e-02  4.081569e-02  5.547400e-02  2.521216e+03
9.225000e+00  1.449167e-01  1.573079e-02  4.086167e-02  5.550506e-02  2.522242e+03
9.240000e+00  1.448279e-01  1.572334e-02  4.090779e-02  5.553583e-02  2.522656e+03
9.255000e+00  1.447392e-01  1.571579e-02  4.095398e-02  5.556618e-02  2.522229e+03
9.270000e+00  1.446507e-01  1.570813e-02  4.100032e-02  5.559593e-02  2.521561e+03
9.285000e+00  1.445622e-01  1.570038e-02  4.104683e-02  5.562551e-02  2.520877e+03
9.300000e+00  1.444740e-01  1.569255e-02  4.109360e-02  5.565514e-02  2.521238e+03
9.315000e+00  1.443858e-01  1.568464e-02  4.114045e-02  5.568441e-02  2.521284e+03
9.330000e+00  1.442978e-01  1.567665e-02  4.118740e-02  5.571340e-02  2.521165e+03
9.345000e+00  1.442099e-01  1.566857e-02  4.123441e-02  5.574215e-02  2.520120e+03
9.360000e+00  1.441222e-01  1.566041e-02  4.128151e-02  5.577038e-02  2.519515e+03
9.375000e+00  1.440346e-01  1.565217e-02  4.132862e-02  5.579813e-02  2.518972e+03
9.390000e+00  1.439471e-01  1.564385e-02  4.137586e-02  5.582572e-02  2.519331e+03
9.405000e+00  1.438598e-01  1.563546e-02  4.142334e-02  5.585311e-02  2.518990e+03
9.420000e+00  1.437726e-01  1.562698e-02  4.147075e-02  5.588018e-02  2.519095e+03
9.435000e+00  1.436855e-01  1.561842e-02  4.151831e-02  5.590699e-02  2.518419e+03
9.450000e+00  1.435985e-01  1.560978e-02  4.156597e-02  5.593346e-02  2.517959e+03
9.465000e+00  1.435117e-01  1.560106e-02  4.161380e-02  5.595978e-02  2.517563e+03
9.480000e+00  1.434250e-01  1.559224e-02  4.166176e-02  5.598581e-02  2.517461e+03
9.495000e+00  1.433385e-01  1.558332e-02  4.170987e-02  5.601155e-02  2.516031e+03
9.510000e+00  1.432521e-01  1.557430e-02  4.175813e-02  5.603702e-02  2.515281e+03
9.525000e+00  1.431658e-01  1.556519e-02  4.180625e-02  5.606207e-02  2.512733e+03
9.540000e+00  1.430797e-01  1.555599e-02  4.185455e-02  5.608703e-02  2.511485e+03
9.555000e+00  1.429936e-01  1.554670e-02  4.190299e-02  5.611162e-02  2.510220e+03
9.570000e+00  1.429078e-01  1.553731e-02  4.195148e-02  5.613564e-02  2.509095e+03
9.585000e+00  1.428220e-01  1.552784e-02  4.200011e-02  5.615966e-02  2.508266e+03
9.600000e+00  1.427364e-01  1.551830e-02  4.204885e-02  5.618352e-02  2.507344e+03
9.615000e+00  1.426508e-01  1.550867e-02  4.209758e-02  5.620698e-02  2.506955e+03
9.630000e+00  1.425655e-01  1.549895e-02  4.214643e-02  5.623033e-02  2.506082e+03
9.645000e+00  1.424802e-01  1.548914e-02  4.219541e-02  5.625326e-02  2.504409e+03
9.660000e+00  1.423951e-01  1.547923e-02  4.224454e-02  5.627623e-02  2.503190e+03
9.675000e+00  1.423101e-01  1.546924e-02  4.229374e-02  5.629880e-02  2.501168e+03
9.690000e+00  1.422252e-01  1.545916e-02  4.234294e-02  5.632103e-02  2.499600e+03
9.705000e+00  1.421405e-01  1.544900e-02  4.239234e-02  5.634303e-02  2.498016e+03
9.720000e+00  1.420559e-01  1.543875e-02  4.244191e-02  5.636488e-02  2.496574e+03
9.735000e+00  1.419714e-01  1.542841e-02  4.249146e-02  5.638648e-02  2.496145e+03
9.750000e+00  1.418870e-01  1.541798e-02  4.254103e-02  5.640758e-02  2.493639e+03
9.765000e+00  1.418028e-01  1.540744e-02  4.259073e-02  5.642845e-02  2.492306e+03
9.780000e+00  1.417187e-01  1.539680e-02  4.264046e-02  5.644923e-02  2.491276e+03
9.795000e+00  1.416347e-01  1.538605e-02  4.269039e-02  5.646978e-02  2.490072e+03
9.810000e+00  1.415508e-01  1.537521e-02  4.274047e-02  5.649016e-02  2.487654e+03
9.825000e+00  1.414671e-01  1.536428e-02  4.279073e-02  5.651048e-02  2.486817e+03
9.840000e+00  1.413835e-01  1.535327e-02  4.284104e-02  5.653073e-02  2.484603e+03
9.855000e+00  1.413000e-01  1.534218e-02  4.289166e-02  5.655100e-02  2.483736e+03
9.870000e+00  1.412167e-01  1.533100e-02  4.294224e-02  5.657072e-02  2.482131e+03
9.885000e+00  1.411334e-01  1.531974e-02  4.299286e-02  5.659037e-02  2.479704e+03
9.900000e+00  1.410503e-01  1.530839e-02  4.304354e-02  5.660953e-02  2.477501e+03
9.915000e+00  1.409673e-01  1.529694e-02  4.309452e-02  5.662874e-02  2.475441e+03
9.930000e+00  1.408844e-01  1.528539e-02  4.314564e-02  5.664802e-02  2.473282e+03
9.945000e+00  1.408017e-01  1.527375e-02  4.319688e-02  5.666702e-02  2.469648e+03
