#  tau(fm)  <T>(GeV)  std(T)(GeV)  <mu_B>(GeV)  std(mu_B)(GeV)  V4 (fm^4)
1.155000e+00  1.887900e-01  3.177558e-02  8.657623e-02  1.735602e-01  8.165484e+01
1.170000e+00  1.889436e-01  3.162798e-02  8.723827e-02  1.747538e-01  8.411595e+01
1.185000e+00  1.891362e-01  3.147175e-02  8.936553e-02  1.755047e-01  8.642963e+01
1.200000e+00  1.893096e-01  3.137847e-02  9.454355e-02  1.803271e-01  8.846185e+01
1.215000e+00  1.893428e-01  3.127344e-02  9.767101e-02  1.832185e-01  9.089352e+01
1.230000e+00  1.891831e-01  3.118901e-02  1.004272e-01  1.858497e-01  9.309749e+01
1.245000e+00  1.891754e-01  3.112661e-02  1.034437e-01  1.860818e-01  9.547993e+01
1.260000e+00  1.892496e-01  3.101347e-02  1.062044e-01  1.878669e-01  9.764616e+01
1.275000e+00  1.892488e-01  3.085659e-02  1.105511e-01  1.899824e-01  9.985734e+01
1.290000e+00  1.891918e-01  3.071399e-02  1.157983e-01  1.929335e-01  1.020512e+02
1.305000e+00  1.890452e-01  3.050844e-02  1.169249e-01  1.941917e-01  1.041199e+02
1.320000e+00  1.889411e-01  3.024732e-02  1.220849e-01  1.963223e-01  1.063487e+02
1.335000e+00  1.888571e-01  3.006833e-02  1.249608e-01  1.993263e-01  1.085248e+02
1.350000e+00  1.887385e-01  2.991063e-02  1.255423e-01  1.986284e-01  1.105358e+02
1.365000e+00  1.887052e-01  2.982160e-02  1.248187e-01  1.981509e-01  1.128311e+02
1.380000e+00  1.886286e-01  2.968915e-02  1.266222e-01  1.987061e-01  1.148015e+02
1.395000e+00  1.884879e-01  2.949629e-02  1.288223e-01  1.991660e-01  1.169696e+02
1.410000e+00  1.883852e-01  2.929443e-02  1.354558e-01  2.016381e-01  1.191115e+02
1.425000e+00  1.882347e-01  2.923130e-02  1.407410e-01  2.055298e-01  1.214927e+02
1.440000e+00  1.881326e-01  2.912042e-02  1.427492e-01  2.063684e-01  1.237215e+02
1.455000e+00  1.879838e-01  2.897815e-02  1.452752e-01  2.073402e-01  1.256264e+02
1.470000e+00  1.877439e-01  2.879756e-02  1.449603e-01  2.071661e-01  1.278793e+02
1.485000e+00  1.875557e-01  2.859381e-02  1.455160e-01  2.053903e-01  1.299581e+02
1.500000e+00  1.873316e-01  2.841329e-02  1.536643e-01  2.073857e-01  1.322481e+02
1.515000e+00  1.870626e-01  2.828902e-02  1.589026e-01  2.113924e-01  1.344589e+02
1.530000e+00  1.868793e-01  2.813626e-02  1.597966e-01  2.107509e-01  1.365503e+02
1.545000e+00  1.867390e-01  2.797242e-02  1.594956e-01  2.101455e-01  1.384804e+02
1.560000e+00  1.865861e-01  2.778506e-02  1.588137e-01  2.084101e-01  1.407014e+02
1.575000e+00  1.864023e-01  2.760320e-02  1.591243e-01  2.082182e-01  1.427983e+02
1.590000e+00  1.862107e-01  2.742300e-02  1.619458e-01  2.084924e-01  1.448186e+02
1.605000e+00  1.860465e-01  2.728192e-02  1.643237e-01  2.092003e-01  1.467208e+02
1.620000e+00  1.859289e-01  2.721084e-02  1.657766e-01  2.085201e-01  1.487384e+02
1.635000e+00  1.859000e-01  2.717203e-02  1.650696e-01  2.077118e-01  1.506616e+02
1.650000e+00  1.859000e-01  2.704275e-02  1.630608e-01  2.061764e-01  1.527963e+02
1.665000e+00  1.858077e-01  2.689007e-02  1.638500e-01  2.047221e-01  1.547006e+02
1.680000e+00  1.856152e-01  2.679950e-02  1.704779e-01  2.085086e-01  1.565868e+02
1.695000e+00  1.854932e-01  2.673701e-02  1.740835e-01  2.102307e-01  1.586061e+02
1.710000e+00  1.853147e-01  2.661206e-02  1.762120e-01  2.107464e-01  1.604693e+02
1.725000e+00  1.851830e-01  2.650592e-02  1.761268e-01  2.105597e-01  1.623826e+02
1.740000e+00  1.850213e-01  2.637285e-02  1.768778e-01  2.091665e-01  1.642764e+02
1.755000e+00  1.848553e-01  2.628699e-02  1.815845e-01  2.100871e-01  1.663215e+02
1.770000e+00  1.846984e-01  2.622731e-02  1.824509e-01  2.106555e-01  1.683773e+02
1.785000e+00  1.844786e-01  2.606965e-02  1.811631e-01  2.094937e-01  1.702112e+02
1.800000e+00  1.841909e-01  2.612411e-02  1.847405e-01  2.100526e-01  1.721986e+02
1.815000e+00  1.839931e-01  2.615045e-02  1.853854e-01  2.108658e-01  1.741657e+02
1.830000e+00  1.837965e-01  2.601944e-02  1.911053e-01  2.115045e-01  1.757989e+02
1.845000e+00  1.835633e-01  2.588766e-02  1.989264e-01  2.149559e-01  1.778409e+02
1.860000e+00  1.833528e-01  2.576822e-02  2.005794e-01  2.160693e-01  1.797260e+02
1.875000e+00  1.831083e-01  2.566933e-02  2.010140e-01  2.151632e-01  1.816335e+02
1.890000e+00  1.828463e-01  2.557784e-02  2.006361e-01  2.146876e-01  1.835483e+02
1.905000e+00  1.825828e-01  2.545060e-02  1.996060e-01  2.137482e-01  1.854394e+02
1.920000e+00  1.823451e-01  2.535763e-02  2.004346e-01  2.140532e-01  1.872905e+02
1.935000e+00  1.821230e-01  2.536443e-02  2.027903e-01  2.137487e-01  1.893368e+02
1.950000e+00  1.818657e-01  2.534935e-02  2.054263e-01  2.147008e-01  1.912650e+02
1.965000e+00  1.816366e-01  2.527362e-02  2.054746e-01  2.147515e-01  1.932004e+02
1.980000e+00  1.814383e-01  2.522032e-02  2.052185e-01  2.137278e-01  1.950622e+02
1.995000e+00  1.812250e-01  2.517320e-02  2.045958e-01  2.131321e-01  1.969786e+02
2.010000e+00  1.809696e-01  2.505676e-02  2.047795e-01  2.131160e-01  1.987706e+02
2.025000e+00  1.807297e-01  2.494804e-02  2.068666e-01  2.137358e-01  2.007323e+02
2.040000e+00  1.805010e-01  2.484174e-02  2.073153e-01  2.139967e-01  2.026013e+02
2.055000e+00  1.802584e-01  2.472520e-02  2.082570e-01  2.125331e-01  2.043922e+02
2.070000e+00  1.799546e-01  2.458746e-02  2.115140e-01  2.122514e-01  2.061707e+02
2.085000e+00  1.796127e-01  2.449244e-02  2.150464e-01  2.134098e-01  2.079873e+02
2.100000e+00  1.793720e-01  2.433533e-02  2.150249e-01  2.132960e-01  2.099283e+02
2.115000e+00  1.791999e-01  2.417505e-02  2.173125e-01  2.125943e-01  2.119617e+02
2.130000e+00  1.790245e-01  2.405230e-02  2.184335e-01  2.131264e-01  2.139507e+02
2.145000e+00  1.788027e-01  2.392557e-02  2.194107e-01  2.134431e-01  2.159989e+02
2.160000e+00  1.785351e-01  2.385058e-02  2.220295e-01  2.141941e-01  2.179316e+02
2.175000e+00  1.783026e-01  2.380033e-02  2.225779e-01  2.142970e-01  2.198170e+02
2.190000e+00  1.781494e-01  2.377120e-02  2.215479e-01  2.135606e-01  2.217967e+02
2.205000e+00  1.779523e-01  2.371577e-02  2.227168e-01  2.134050e-01  2.236031e+02
2.220000e+00  1.777313e-01  2.361804e-02  2.255003e-01  2.126136e-01  2.253593e+02
2.235000e+00  1.775165e-01  2.353521e-02  2.266036e-01  2.126215e-01  2.271186e+02
2.250000e+00  1.773861e-01  2.341693e-02  2.253917e-01  2.117385e-01  2.289910e+02
2.265000e+00  1.773503e-01  2.326904e-02  2.282788e-01  2.111491e-01  2.309788e+02
2.280000e+00  1.771918e-01  2.315126e-02  2.310469e-01  2.123348e-01  2.328427e+02
2.295000e+00  1.769684e-01  2.305625e-02  2.308913e-01  2.119786e-01  2.348231e+02
2.310000e+00  1.767283e-01  2.295231e-02  2.303173e-01  2.113449e-01  2.367718e+02
2.325000e+00  1.765483e-01  2.285733e-02  2.308824e-01  2.104553e-01  2.384229e+02
2.340000e+00  1.763665e-01  2.278762e-02  2.311380e-01  2.103498e-01  2.402850e+02
2.355000e+00  1.761207e-01  2.270383e-02  2.332340e-01  2.088858e-01  2.420171e+02
2.370000e+00  1.758983e-01  2.263097e-02  2.349906e-01  2.093422e-01  2.436937e+02
2.385000e+00  1.756596e-01  2.256920e-02  2.353148e-01  2.091765e-01  2.454886e+02
2.400000e+00  1.753890e-01  2.247660e-02  2.369320e-01  2.085379e-01  2.474039e+02
2.415000e+00  1.751536e-01  2.238291e-02  2.379099e-01  2.087261e-01  2.490878e+02
2.430000e+00  1.749645e-01  2.228814e-02  2.374123e-01  2.080310e-01  2.507339e+02
2.445000e+00  1.747615e-01  2.219621e-02  2.368411e-01  2.073422e-01  2.525604e+02
2.460000e+00  1.745266e-01  2.211074e-02  2.363515e-01  2.067180e-01  2.542501e+02
2.475000e+00  1.743973e-01  2.201210e-02  2.359878e-01  2.058779e-01  2.559818e+02
2.490000e+00  1.742762e-01  2.193356e-02  2.355597e-01  2.050410e-01  2.578780e+02
2.505000e+00  1.740741e-01  2.188092e-02  2.349804e-01  2.044141e-01  2.595538e+02
2.520000e+00  1.738701e-01  2.186188e-02  2.357684e-01  2.035607e-01  2.612928e+02
2.535000e+00  1.736876e-01  2.185044e-02  2.358171e-01  2.034110e-01  2.630958e+02
2.550000e+00  1.735251e-01  2.179595e-02  2.351790e-01  2.027648e-01  2.648810e+02
2.565000e+00  1.733897e-01  2.178728e-02  2.363794e-01  2.021129e-01  2.667107e+02
2.580000e+00  1.732680e-01  2.177277e-02  2.368913e-01  2.022027e-01  2.685015e+02
2.595000e+00  1.730247e-01  2.168635e-02  2.392361e-01  2.018149e-01  2.703796e+02
2.610000e+00  1.727938e-01  2.164885e-02  2.406684e-01  2.024647e-01  2.718787e+02
2.625000e+00  1.726341e-01  2.160384e-02  2.400185e-01  2.018667e-01  2.735909e+02
2.640000e+00  1.724508e-01  2.155137e-02  2.395822e-01  2.012157e-01  2.753262e+02
2.655000e+00  1.722531e-01  2.149029e-02  2.391333e-01  2.006064e-01  2.768257e+02
2.670000e+00  1.720383e-01  2.142655e-02  2.387090e-01  2.000497e-01  2.785202e+02
2.685000e+00  1.718249e-01  2.138660e-02  2.396687e-01  1.995049e-01  2.801505e+02
2.700000e+00  1.716577e-01  2.137931e-02  2.399916e-01  1.994797e-01  2.819575e+02
2.715000e+00  1.715095e-01  2.133742e-02  2.394308e-01  1.988228e-01  2.835239e+02
2.730000e+00  1.713388e-01  2.129489e-02  2.403409e-01  1.979502e-01  2.850903e+02
2.745000e+00  1.711057e-01  2.125029e-02  2.426881e-01  1.987328e-01  2.867909e+02
2.760000e+00  1.708689e-01  2.118606e-02  2.433008e-01  1.988785e-01  2.883805e+02
2.775000e+00  1.706619e-01  2.112850e-02  2.429290e-01  1.983799e-01  2.899252e+02
2.790000e+00  1.704577e-01  2.107168e-02  2.425552e-01  1.978815e-01  2.915151e+02
2.805000e+00  1.702552e-01  2.101648e-02  2.421849e-01  1.973884e-01  2.931052e+02
2.820000e+00  1.700549e-01  2.096276e-02  2.418138e-01  1.968943e-01  2.947415e+02
2.835000e+00  1.699191e-01  2.092417e-02  2.410722e-01  1.963829e-01  2.963093e+02
2.850000e+00  1.697914e-01  2.089728e-02  2.403338e-01  1.958720e-01  2.978539e+02
2.865000e+00  1.696253e-01  2.085880e-02  2.398956e-01  1.953301e-01  2.995848e+02
2.880000e+00  1.694614e-01  2.082476e-02  2.394679e-01  1.947985e-01  3.013175e+02
2.895000e+00  1.693296e-01  2.077822e-02  2.406205e-01  1.939750e-01  3.028162e+02
2.910000e+00  1.691945e-01  2.073537e-02  2.417634e-01  1.943983e-01  3.043141e+02
2.925000e+00  1.690048e-01  2.068911e-02  2.414272e-01  1.939248e-01  3.059542e+02
2.940000e+00  1.688325e-01  2.064171e-02  2.409613e-01  1.934360e-01  3.074513e+02
2.955000e+00  1.686624e-01  2.059710e-02  2.404948e-01  1.929552e-01  3.090200e+02
2.970000e+00  1.684751e-01  2.055588e-02  2.401627e-01  1.924977e-01  3.106370e+02
2.985000e+00  1.682892e-01  2.051601e-02  2.398348e-01  1.920443e-01  3.121572e+02
3.000000e+00  1.681046e-01  2.047741e-02  2.395085e-01  1.915927e-01  3.134815e+02
3.015000e+00  1.679214e-01  2.044010e-02  2.391841e-01  1.911449e-01  3.149016e+02
3.030000e+00  1.677772e-01  2.040319e-02  2.386329e-01  1.906584e-01  3.164930e+02
3.045000e+00  1.676380e-01  2.037246e-02  2.380773e-01  1.901806e-01  3.180846e+02
3.060000e+00  1.674588e-01  2.033637e-02  2.377506e-01  1.897378e-01  3.197761e+02
3.075000e+00  1.673546e-01  2.034939e-02  2.370707e-01  1.893559e-01  3.215439e+02
3.090000e+00  1.672556e-01  2.037310e-02  2.363960e-01  1.889722e-01  3.231628e+02
3.105000e+00  1.670799e-01  2.033730e-02  2.360778e-01  1.885330e-01  3.246304e+02
3.120000e+00  1.669049e-01  2.030317e-02  2.357706e-01  1.880966e-01  3.260970e+02
3.135000e+00  1.667314e-01  2.026967e-02  2.354667e-01  1.876619e-01  3.275371e+02
3.150000e+00  1.665590e-01  2.023717e-02  2.351660e-01  1.872307e-01  3.290786e+02
3.165000e+00  1.663878e-01  2.020547e-02  2.348676e-01  1.868034e-01  3.305426e+02
3.180000e+00  1.662174e-01  2.017504e-02  2.345737e-01  1.863835e-01  3.320573e+02
3.195000e+00  1.660481e-01  2.014551e-02  2.342827e-01  1.859680e-01  3.335716e+02
3.210000e+00  1.658797e-01  2.011687e-02  2.339957e-01  1.855584e-01  3.351377e+02
3.225000e+00  1.657120e-01  2.008947e-02  2.337129e-01  1.851550e-01  3.365987e+02
3.240000e+00  1.655452e-01  2.006300e-02  2.334343e-01  1.847569e-01  3.382698e+02
3.255000e+00  1.653794e-01  2.003739e-02  2.331594e-01  1.843636e-01  3.397563e+02
3.270000e+00  1.652149e-01  2.001210e-02  2.328863e-01  1.839724e-01  3.412422e+02
3.285000e+00  1.650514e-01  1.998759e-02  2.326154e-01  1.835832e-01  3.426737e+02
3.300000e+00  1.648889e-01  1.996374e-02  2.323480e-01  1.831991e-01  3.440772e+02
3.315000e+00  1.647242e-01  1.993889e-02  2.339150e-01  1.825561e-01  3.455332e+02
3.330000e+00  1.645416e-01  1.992236e-02  2.352773e-01  1.832113e-01  3.471509e+02
3.345000e+00  1.643825e-01  1.989878e-02  2.350172e-01  1.828190e-01  3.487147e+02
3.360000e+00  1.642241e-01  1.987644e-02  2.347548e-01  1.824325e-01  3.502510e+02
3.375000e+00  1.640853e-01  1.986375e-02  2.345133e-01  1.820362e-01  3.517047e+02
3.390000e+00  1.639382e-01  1.984617e-02  2.360210e-01  1.813623e-01  3.533507e+02
3.405000e+00  1.637555e-01  1.982039e-02  2.372885e-01  1.820152e-01  3.549419e+02
3.420000e+00  1.636004e-01  1.979877e-02  2.370359e-01  1.816238e-01  3.564498e+02
3.435000e+00  1.634454e-01  1.977864e-02  2.367856e-01  1.812408e-01  3.582090e+02
3.450000e+00  1.632907e-01  1.975979e-02  2.365381e-01  1.808631e-01  3.595766e+02
3.465000e+00  1.631366e-01  1.974163e-02  2.362925e-01  1.804887e-01  3.612528e+02
3.480000e+00  1.629831e-01  1.972410e-02  2.360497e-01  1.801175e-01  3.628450e+02
3.495000e+00  1.628302e-01  1.970727e-02  2.358095e-01  1.797500e-01  3.644375e+02
3.510000e+00  1.626159e-01  1.977946e-02  2.367784e-01  1.794466e-01  3.662303e+02
3.525000e+00  1.624178e-01  1.982616e-02  2.370805e-01  1.794292e-01  3.679676e+02
3.540000e+00  1.622670e-01  1.981162e-02  2.368491e-01  1.790696e-01  3.693604e+02
3.555000e+00  1.621176e-01  1.979646e-02  2.366163e-01  1.787098e-01  3.706939e+02
3.570000e+00  1.619847e-01  1.976171e-02  2.361764e-01  1.782422e-01  3.721417e+02
3.585000e+00  1.618537e-01  1.973158e-02  2.357288e-01  1.778149e-01  3.737637e+02
3.600000e+00  1.617045e-01  1.971627e-02  2.354949e-01  1.774590e-01  3.750344e+02
3.615000e+00  1.615576e-01  1.970136e-02  2.352668e-01  1.771068e-01  3.764793e+02
3.630000e+00  1.614124e-01  1.968665e-02  2.350432e-01  1.767574e-01  3.779232e+02
3.645000e+00  1.612684e-01  1.967196e-02  2.348229e-01  1.764101e-01  3.794255e+02
3.660000e+00  1.611251e-01  1.965774e-02  2.346075e-01  1.760693e-01  3.808379e+02
3.675000e+00  1.609910e-01  1.964124e-02  2.343256e-01  1.757222e-01  3.824286e+02
3.690000e+00  1.608576e-01  1.962483e-02  2.340447e-01  1.753796e-01  3.838393e+02
3.705000e+00  1.607159e-01  1.961064e-02  2.338369e-01  1.750508e-01  3.852790e+02
3.720000e+00  1.605747e-01  1.959681e-02  2.336343e-01  1.747275e-01  3.867782e+02
3.735000e+00  1.604338e-01  1.958345e-02  2.334376e-01  1.744129e-01  3.881553e+02
3.750000e+00  1.602934e-01  1.957011e-02  2.332433e-01  1.741014e-01  3.896836e+02
3.765000e+00  1.601535e-01  1.955693e-02  2.330519e-01  1.737937e-01  3.909357e+02
3.780000e+00  1.600143e-01  1.954362e-02  2.328627e-01  1.734888e-01  3.922777e+02
3.795000e+00  1.598756e-01  1.953056e-02  2.326761e-01  1.731865e-01  3.936181e+02
3.810000e+00  1.597375e-01  1.951778e-02  2.324917e-01  1.728875e-01  3.949567e+02
3.825000e+00  1.595999e-01  1.950537e-02  2.323097e-01  1.725923e-01  3.965428e+02
3.840000e+00  1.594973e-01  1.950726e-02  2.319388e-01  1.722993e-01  3.979102e+02
3.855000e+00  1.593959e-01  1.951124e-02  2.315664e-01  1.720157e-01  3.993076e+02
3.870000e+00  1.592589e-01  1.949844e-02  2.313880e-01  1.717331e-01  4.006092e+02
3.885000e+00  1.591220e-01  1.948647e-02  2.312190e-01  1.714558e-01  4.019721e+02
3.900000e+00  1.589855e-01  1.947486e-02  2.310544e-01  1.711829e-01  4.035241e+02
3.915000e+00  1.588495e-01  1.946333e-02  2.308928e-01  1.709127e-01  4.051718e+02
3.930000e+00  1.587137e-01  1.945216e-02  2.307349e-01  1.706478e-01  4.064361e+02
3.945000e+00  1.585782e-01  1.944134e-02  2.305795e-01  1.703862e-01  4.079231e+02
3.960000e+00  1.584431e-01  1.943047e-02  2.304264e-01  1.701263e-01  4.092807e+02
3.975000e+00  1.583084e-01  1.941977e-02  2.302764e-01  1.698705e-01  4.104749e+02
3.990000e+00  1.581740e-01  1.940939e-02  2.301287e-01  1.696184e-01  4.117639e+02
4.005000e+00  1.580401e-01  1.939891e-02  2.299826e-01  1.693679e-01  4.130509e+02
4.020000e+00  1.579066e-01  1.938857e-02  2.298398e-01  1.691221e-01  4.143688e+02
4.035000e+00  1.577736e-01  1.937829e-02  2.296992e-01  1.688792e-01  4.156849e+02
4.050000e+00  1.576412e-01  1.936796e-02  2.295600e-01  1.686371e-01  4.169333e+02
4.065000e+00  1.575094e-01  1.935732e-02  2.294215e-01  1.683950e-01  4.179148e+02
4.080000e+00  1.573781e-01  1.934668e-02  2.292843e-01  1.681541e-01  4.190249e+02
4.095000e+00  1.572473e-01  1.933605e-02  2.291487e-01  1.679151e-01  4.205321e+02
4.110000e+00  1.571168e-01  1.932557e-02  2.290164e-01  1.676795e-01  4.220056e+02
4.125000e+00  1.569864e-01  1.931544e-02  2.288877e-01  1.674494e-01  4.235122e+02
4.140000e+00  1.568563e-01  1.930574e-02  2.287629e-01  1.672248e-01  4.248162e+02
4.155000e+00  1.567268e-01  1.929582e-02  2.286387e-01  1.669998e-01  4.258140e+02
4.170000e+00  1.565979e-01  1.928569e-02  2.285147e-01  1.667734e-01  4.270116e+02
4.185000e+00  1.564694e-01  1.927566e-02  2.283928e-01  1.665504e-01  4.281727e+02
4.200000e+00  1.563412e-01  1.926590e-02  2.282742e-01  1.663317e-01  4.292628e+02
4.215000e+00  1.562132e-01  1.925634e-02  2.281590e-01  1.661178e-01  4.305899e+02
4.230000e+00  1.560856e-01  1.924705e-02  2.280468e-01  1.659078e-01  4.318811e+02
4.245000e+00  1.559583e-01  1.923801e-02  2.279380e-01  1.657032e-01  4.332743e+02
4.260000e+00  1.558311e-01  1.922922e-02  2.278333e-01  1.655051e-01  4.345624e+02
4.275000e+00  1.557042e-01  1.922054e-02  2.277308e-01  1.653090e-01  4.355704e+02
4.290000e+00  1.555778e-01  1.921182e-02  2.276304e-01  1.651150e-01  4.368541e+02
4.305000e+00  1.554516e-01  1.920318e-02  2.275326e-01  1.649241e-01  4.376804e+02
4.320000e+00  1.553257e-01  1.919479e-02  2.274378e-01  1.647368e-01  4.388888e+02
4.335000e+00  1.552000e-01  1.918664e-02  2.273460e-01  1.645537e-01  4.401656e+02
4.350000e+00  1.550746e-01  1.917860e-02  2.272563e-01  1.643728e-01  4.414761e+02
4.365000e+00  1.549495e-01  1.917075e-02  2.271686e-01  1.641946e-01  4.426429e+02
4.380000e+00  1.548248e-01  1.916284e-02  2.270832e-01  1.640186e-01  4.439144e+02
4.395000e+00  1.547004e-01  1.915503e-02  2.270000e-01  1.638450e-01  4.451483e+02
4.410000e+00  1.545764e-01  1.914708e-02  2.269178e-01  1.636721e-01  4.464880e+02
4.425000e+00  1.544526e-01  1.913950e-02  2.268382e-01  1.635022e-01  4.475382e+02
4.440000e+00  1.543289e-01  1.913202e-02  2.267632e-01  1.633387e-01  4.485852e+02
4.455000e+00  1.542056e-01  1.912448e-02  2.266904e-01  1.631774e-01  4.495927e+02
4.470000e+00  1.540826e-01  1.911703e-02  2.266201e-01  1.630181e-01  4.508153e+02
4.485000e+00  1.539598e-01  1.910971e-02  2.265519e-01  1.628602e-01  4.518898e+02
4.500000e+00  1.538371e-01  1.910266e-02  2.264868e-01  1.627054e-01  4.530347e+02
4.515000e+00  1.537148e-01  1.909555e-02  2.264240e-01  1.625530e-01  4.541403e+02
4.530000e+00  1.535928e-01  1.908855e-02  2.263629e-01  1.624026e-01  4.554277e+02
4.545000e+00  1.534710e-01  1.908185e-02  2.263045e-01  1.622560e-01  4.567507e+02
4.560000e+00  1.533495e-01  1.907519e-02  2.262472e-01  1.621099e-01  4.577383e+02
4.575000e+00  1.532285e-01  1.906857e-02  2.261910e-01  1.619635e-01  4.588341e+02
4.590000e+00  1.531077e-01  1.906225e-02  2.261368e-01  1.618192e-01  4.599273e+02
4.605000e+00  1.529873e-01  1.905603e-02  2.260851e-01  1.616779e-01  4.610928e+02
4.620000e+00  1.528671e-01  1.904988e-02  2.260350e-01  1.615372e-01  4.622561e+02
4.635000e+00  1.527474e-01  1.904378e-02  2.259853e-01  1.613959e-01  4.635305e+02
4.650000e+00  1.526280e-01  1.903770e-02  2.259377e-01  1.612566e-01  4.646898e+02
4.665000e+00  1.525088e-01  1.903204e-02  2.258917e-01  1.611194e-01  4.657329e+02
4.680000e+00  1.523899e-01  1.902624e-02  2.258472e-01  1.609835e-01  4.667730e+02
4.695000e+00  1.522714e-01  1.902062e-02  2.258033e-01  1.608472e-01  4.679250e+02
4.710000e+00  1.521532e-01  1.901489e-02  2.257620e-01  1.607123e-01  4.691515e+02
4.725000e+00  1.520352e-01  1.900963e-02  2.257233e-01  1.605820e-01  4.702993e+02
4.740000e+00  1.519174e-01  1.900450e-02  2.256869e-01  1.604540e-01  4.714062e+02
4.755000e+00  1.517999e-01  1.899934e-02  2.256515e-01  1.603249e-01  4.724721e+02
4.770000e+00  1.516829e-01  1.899414e-02  2.256170e-01  1.601952e-01  4.736518e+02
4.785000e+00  1.515660e-01  1.898908e-02  2.255863e-01  1.600705e-01  4.747905e+02
4.800000e+00  1.514493e-01  1.898438e-02  2.255580e-01  1.599480e-01  4.760834e+02
