#  tau(fm)  <T>(GeV)  std(T)(GeV)  <mu_B>(GeV)  std(mu_B)(GeV)  V4 (fm^4)
2.055000e+00  2.208394e-01  2.604579e-02  1.768188e-01  1.806096e-01  2.627159e+02
2.070000e+00  2.204122e-01  2.592839e-02  1.801850e-01  1.811760e-01  2.649875e+02
2.085000e+00  2.199809e-01  2.580323e-02  1.835158e-01  1.823872e-01  2.672134e+02
2.100000e+00  2.195669e-01  2.565711e-02  1.842115e-01  1.828005e-01  2.694265e+02
2.115000e+00  2.191769e-01  2.550743e-02  1.850028e-01  1.818794e-01  2.717299e+02
2.130000e+00  2.187655e-01  2.537941e-02  1.857251e-01  1.818155e-01  2.739867e+02
2.145000e+00  2.183591e-01  2.526753e-02  1.855319e-01  1.813652e-01  2.763703e+02
2.160000e+00  2.179443e-01  2.514963e-02  1.874649e-01  1.816090e-01  2.786548e+02
2.175000e+00  2.175414e-01  2.504209e-02  1.884982e-01  1.820725e-01  2.808733e+02
2.190000e+00  2.171808e-01  2.497455e-02  1.877485e-01  1.812115e-01  2.832027e+02
2.205000e+00  2.167991e-01  2.490536e-02  1.879593e-01  1.810043e-01  2.854478e+02
2.220000e+00  2.164228e-01  2.481745e-02  1.886030e-01  1.805931e-01  2.876246e+02
2.235000e+00  2.160549e-01  2.473703e-02  1.885922e-01  1.801028e-01  2.899503e+02
2.250000e+00  2.156938e-01  2.461778e-02  1.878170e-01  1.791880e-01  2.922077e+02
2.265000e+00  2.153474e-01  2.447312e-02  1.881223e-01  1.786979e-01  2.943587e+02
2.280000e+00  2.149920e-01  2.437047e-02  1.891511e-01  1.788725e-01  2.968094e+02
2.295000e+00  2.146341e-01  2.430588e-02  1.890335e-01  1.785616e-01  2.992480e+02
2.310000e+00  2.142575e-01  2.423290e-02  1.883113e-01  1.777249e-01  3.016742e+02
2.325000e+00  2.139045e-01  2.414104e-02  1.886878e-01  1.766592e-01  3.039740e+02
2.340000e+00  2.135495e-01  2.405372e-02  1.889609e-01  1.765303e-01  3.062972e+02
2.355000e+00  2.131904e-01  2.398361e-02  1.886559e-01  1.753958e-01  3.084716e+02
2.370000e+00  2.128469e-01  2.391751e-02  1.884509e-01  1.745448e-01  3.108610e+02
2.385000e+00  2.124750e-01  2.384079e-02  1.886502e-01  1.741613e-01  3.131587e+02
2.400000e+00  2.120875e-01  2.375250e-02  1.893116e-01  1.740084e-01  3.156364e+02
2.415000e+00  2.117157e-01  2.366411e-02  1.894093e-01  1.739377e-01  3.179435e+02
2.430000e+00  2.113746e-01  2.357948e-02  1.887410e-01  1.730644e-01  3.202745e+02
2.445000e+00  2.110313e-01  2.350386e-02  1.880288e-01  1.721955e-01  3.226895e+02
2.460000e+00  2.106686e-01  2.343104e-02  1.873239e-01  1.713618e-01  3.250499e+02
2.475000e+00  2.103516e-01  2.335562e-02  1.866354e-01  1.704382e-01  3.271931e+02
2.490000e+00  2.100394e-01  2.328384e-02  1.859326e-01  1.695154e-01  3.295006e+02
2.505000e+00  2.096986e-01  2.321861e-02  1.851845e-01  1.686714e-01  3.318119e+02
2.520000e+00  2.093712e-01  2.314820e-02  1.851109e-01  1.675145e-01  3.341682e+02
2.535000e+00  2.090511e-01  2.308102e-02  1.849639e-01  1.669130e-01  3.365909e+02
2.550000e+00  2.087338e-01  2.301685e-02  1.842047e-01  1.660403e-01  3.390186e+02
2.565000e+00  2.084582e-01  2.299205e-02  1.842840e-01  1.655005e-01  3.412844e+02
2.580000e+00  2.081686e-01  2.295706e-02  1.841972e-01  1.653930e-01  3.435534e+02
2.595000e+00  2.077997e-01  2.286410e-02  1.847609e-01  1.653542e-01  3.459100e+02
2.610000e+00  2.074481e-01  2.277305e-02  1.851455e-01  1.657092e-01  3.481433e+02
2.625000e+00  2.071314e-01  2.269988e-02  1.843193e-01  1.648697e-01  3.504862e+02
2.640000e+00  2.068232e-01  2.264557e-02  1.835912e-01  1.640098e-01  3.530050e+02
2.655000e+00  2.065040e-01  2.258619e-02  1.828784e-01  1.631791e-01  3.554431e+02
2.670000e+00  2.061665e-01  2.251833e-02  1.821864e-01  1.623804e-01  3.577992e+02
2.685000e+00  2.058523e-01  2.245536e-02  1.820562e-01  1.617545e-01  3.601373e+02
2.700000e+00  2.055670e-01  2.240662e-02  1.819477e-01  1.614797e-01  3.624571e+02
2.715000e+00  2.052681e-01  2.235247e-02  1.812594e-01  1.606098e-01  3.648245e+02
2.730000e+00  2.049664e-01  2.228928e-02  1.813638e-01  1.596416e-01  3.672625e+02
2.745000e+00  2.046478e-01  2.222583e-02  1.823341e-01  1.600135e-01  3.698840e+02
2.760000e+00  2.043115e-01  2.215807e-02  1.822885e-01  1.599463e-01  3.724897e+02
2.775000e+00  2.039868e-01  2.209519e-02  1.815996e-01  1.591641e-01  3.747852e+02
2.790000e+00  2.036645e-01  2.203351e-02  1.809137e-01  1.583873e-01  3.771747e+02
2.805000e+00  2.033445e-01  2.197316e-02  1.802328e-01  1.576192e-01  3.795680e+02
2.820000e+00  2.030269e-01  2.191402e-02  1.795551e-01  1.568547e-01  3.819422e+02
2.835000e+00  2.027475e-01  2.185833e-02  1.787471e-01  1.560690e-01  3.841816e+02
2.850000e+00  2.024719e-01  2.180897e-02  1.779444e-01  1.552892e-01  3.865161e+02
2.865000e+00  2.021702e-01  2.175565e-02  1.772572e-01  1.545271e-01  3.888303e+02
2.880000e+00  2.018708e-01  2.170436e-02  1.765758e-01  1.537704e-01  3.911476e+02
2.895000e+00  2.016312e-01  2.165962e-02  1.766421e-01  1.530699e-01  3.935384e+02
2.910000e+00  2.013918e-01  2.162153e-02  1.768891e-01  1.531319e-01  3.959093e+02
2.925000e+00  2.010894e-01  2.157144e-02  1.762394e-01  1.523934e-01  3.983550e+02
2.940000e+00  2.007899e-01  2.151914e-02  1.755630e-01  1.516546e-01  4.007330e+02
2.955000e+00  2.004925e-01  2.146804e-02  1.748893e-01  1.509210e-01  4.031385e+02
2.970000e+00  2.001963e-01  2.142177e-02  1.742479e-01  1.501981e-01  4.054994e+02
2.985000e+00  1.999023e-01  2.137651e-02  1.736115e-01  1.494811e-01  4.079120e+02
3.000000e+00  1.996106e-01  2.133209e-02  1.729787e-01  1.487671e-01  4.103771e+02
3.015000e+00  1.993210e-01  2.128884e-02  1.723506e-01  1.480591e-01  4.127237e+02
3.030000e+00  1.990479e-01  2.123046e-02  1.716048e-01  1.473190e-01  4.150732e+02
3.045000e+00  1.987790e-01  2.117644e-02  1.708637e-01  1.465877e-01  4.175991e+02
3.060000e+00  1.984946e-01  2.113581e-02  1.702453e-01  1.458921e-01  4.198556e+02
3.075000e+00  1.982546e-01  2.109201e-02  1.694215e-01  1.452036e-01  4.221391e+02
3.090000e+00  1.980185e-01  2.105661e-02  1.686131e-01  1.445237e-01  4.246261e+02
3.105000e+00  1.977391e-01  2.101775e-02  1.680112e-01  1.438470e-01  4.270414e+02
3.120000e+00  1.974618e-01  2.098051e-02  1.674182e-01  1.431725e-01  4.296380e+02
3.135000e+00  1.971865e-01  2.094429e-02  1.668313e-01  1.425038e-01  4.320355e+02
3.150000e+00  1.969128e-01  2.090899e-02  1.662496e-01  1.418415e-01  4.342309e+02
3.165000e+00  1.966410e-01  2.087438e-02  1.656719e-01  1.411842e-01  4.366338e+02
3.180000e+00  1.963709e-01  2.084032e-02  1.650978e-01  1.405295e-01  4.390916e+02
3.195000e+00  1.961024e-01  2.080699e-02  1.645289e-01  1.398820e-01  4.414230e+02
3.210000e+00  1.958356e-01  2.077434e-02  1.639647e-01  1.392399e-01  4.438091e+02
3.225000e+00  1.955703e-01  2.074241e-02  1.634057e-01  1.386046e-01  4.462244e+02
3.240000e+00  1.953066e-01  2.071085e-02  1.628519e-01  1.379762e-01  4.486693e+02
3.255000e+00  1.950444e-01  2.067969e-02  1.623028e-01  1.373541e-01  4.508790e+02
3.270000e+00  1.947836e-01  2.064911e-02  1.617592e-01  1.367399e-01  4.532497e+02
3.285000e+00  1.945244e-01  2.061887e-02  1.612203e-01  1.361311e-01  4.558371e+02
3.300000e+00  1.942665e-01  2.058907e-02  1.606869e-01  1.355311e-01  4.583217e+02
3.315000e+00  1.940217e-01  2.056133e-02  1.605875e-01  1.350205e-01  4.607829e+02
3.330000e+00  1.937761e-01  2.053287e-02  1.605390e-01  1.348027e-01  4.632747e+02
3.345000e+00  1.935221e-01  2.050381e-02  1.600138e-01  1.342115e-01  4.656612e+02
3.360000e+00  1.932693e-01  2.047508e-02  1.594917e-01  1.336249e-01  4.681871e+02
3.375000e+00  1.930352e-01  2.045473e-02  1.589923e-01  1.330239e-01  4.706620e+02
3.390000e+00  1.928141e-01  2.043686e-02  1.589910e-01  1.321563e-01  4.730300e+02
3.405000e+00  1.925728e-01  2.040882e-02  1.590390e-01  1.317541e-01  4.754558e+02
3.420000e+00  1.923245e-01  2.038008e-02  1.585300e-01  1.311807e-01  4.779681e+02
3.435000e+00  1.920773e-01  2.035159e-02  1.580254e-01  1.306147e-01  4.804561e+02
3.450000e+00  1.918312e-01  2.032319e-02  1.575252e-01  1.300552e-01  4.828070e+02
3.465000e+00  1.915861e-01  2.029485e-02  1.570295e-01  1.295008e-01  4.852166e+02
3.480000e+00  1.913422e-01  2.026664e-02  1.565392e-01  1.289550e-01  4.876005e+02
3.495000e+00  1.910992e-01  2.023849e-02  1.560540e-01  1.284172e-01  4.899584e+02
3.510000e+00  1.908530e-01  2.021141e-02  1.556773e-01  1.278472e-01  4.924614e+02
3.525000e+00  1.906066e-01  2.018658e-02  1.553117e-01  1.273562e-01  4.949391e+02
3.540000e+00  1.903666e-01  2.015875e-02  1.548400e-01  1.268360e-01  4.972470e+02
3.555000e+00  1.901277e-01  2.013091e-02  1.543732e-01  1.263240e-01  4.999041e+02
3.570000e+00  1.898879e-01  2.009452e-02  1.538942e-01  1.257776e-01  5.023332e+02
3.585000e+00  1.896500e-01  2.005916e-02  1.534134e-01  1.252432e-01  5.047358e+02
3.600000e+00  1.894135e-01  2.003162e-02  1.529604e-01  1.247511e-01  5.070822e+02
3.615000e+00  1.891785e-01  2.000391e-02  1.525120e-01  1.242658e-01  5.094600e+02
3.630000e+00  1.889447e-01  1.997601e-02  1.520681e-01  1.237865e-01  5.117513e+02
3.645000e+00  1.887119e-01  1.994789e-02  1.516283e-01  1.233129e-01  5.140738e+02
3.660000e+00  1.884800e-01  1.991974e-02  1.511932e-01  1.228461e-01  5.163384e+02
3.675000e+00  1.882503e-01  1.988967e-02  1.507505e-01  1.223807e-01  5.188735e+02
3.690000e+00  1.880214e-01  1.985976e-02  1.503120e-01  1.219218e-01  5.214421e+02
3.705000e+00  1.877922e-01  1.983155e-02  1.498895e-01  1.214720e-01  5.239239e+02
3.720000e+00  1.875639e-01  1.980329e-02  1.494716e-01  1.210276e-01  5.262268e+02
3.735000e+00  1.873365e-01  1.977508e-02  1.490579e-01  1.205892e-01  5.288962e+02
3.750000e+00  1.871100e-01  1.974699e-02  1.486480e-01  1.201553e-01  5.313257e+02
3.765000e+00  1.868844e-01  1.971883e-02  1.482421e-01  1.197261e-01  5.336656e+02
3.780000e+00  1.866596e-01  1.969062e-02  1.478398e-01  1.193010e-01  5.363766e+02
3.795000e+00  1.864358e-01  1.966251e-02  1.474412e-01  1.188803e-01  5.386906e+02
3.810000e+00  1.862128e-01  1.963451e-02  1.470467e-01  1.184645e-01  5.410370e+02
3.825000e+00  1.859907e-01  1.960658e-02  1.466560e-01  1.180540e-01  5.436343e+02
3.840000e+00  1.857824e-01  1.958033e-02  1.462451e-01  1.176237e-01  5.460164e+02
3.855000e+00  1.855749e-01  1.955470e-02  1.458364e-01  1.172002e-01  5.483690e+02
3.870000e+00  1.853550e-01  1.952680e-02  1.454560e-01  1.168034e-01  5.508809e+02
3.885000e+00  1.851359e-01  1.949905e-02  1.450801e-01  1.164130e-01  5.531743e+02
3.900000e+00  1.849176e-01  1.947147e-02  1.447084e-01  1.160283e-01  5.555325e+02
3.915000e+00  1.847002e-01  1.944400e-02  1.443406e-01  1.156479e-01  5.577648e+02
3.930000e+00  1.844837e-01  1.941661e-02  1.439764e-01  1.152722e-01  5.601578e+02
3.945000e+00  1.842681e-01  1.938935e-02  1.436158e-01  1.149015e-01  5.626492e+02
3.960000e+00  1.840534e-01  1.936226e-02  1.432586e-01  1.145348e-01  5.650789e+02
3.975000e+00  1.838396e-01  1.933522e-02  1.429049e-01  1.141720e-01  5.674459e+02
3.990000e+00  1.836266e-01  1.930842e-02  1.425546e-01  1.138125e-01  5.698472e+02
4.005000e+00  1.834145e-01  1.928178e-02  1.422079e-01  1.134569e-01  5.721525e+02
4.020000e+00  1.832033e-01  1.925534e-02  1.418640e-01  1.131037e-01  5.742627e+02
4.035000e+00  1.829929e-01  1.922913e-02  1.415236e-01  1.127546e-01  5.765698e+02
4.050000e+00  1.827833e-01  1.920308e-02  1.411863e-01  1.124092e-01  5.788121e+02
4.065000e+00  1.825747e-01  1.917724e-02  1.408528e-01  1.120687e-01  5.813531e+02
4.080000e+00  1.823668e-01  1.915165e-02  1.405226e-01  1.117327e-01  5.839302e+02
4.095000e+00  1.821599e-01  1.912618e-02  1.401955e-01  1.114007e-01  5.863772e+02
4.110000e+00  1.819538e-01  1.910092e-02  1.398719e-01  1.110730e-01  5.886590e+02
4.125000e+00  1.817485e-01  1.907586e-02  1.395520e-01  1.107497e-01  5.910425e+02
4.140000e+00  1.815441e-01  1.905113e-02  1.392357e-01  1.104315e-01  5.932255e+02
4.155000e+00  1.813404e-01  1.902664e-02  1.389230e-01  1.101180e-01  5.952734e+02
4.170000e+00  1.811376e-01  1.900230e-02  1.386137e-01  1.098080e-01  5.976261e+02
4.185000e+00  1.809356e-01  1.897814e-02  1.383078e-01  1.095020e-01  5.998781e+02
4.200000e+00  1.807344e-01  1.895420e-02  1.380050e-01  1.092003e-01  6.025754e+02
4.215000e+00  1.805340e-01  1.893052e-02  1.377056e-01  1.089025e-01  6.047275e+02
4.230000e+00  1.803345e-01  1.890704e-02  1.374094e-01  1.086085e-01  6.068796e+02
4.245000e+00  1.801358e-01  1.888369e-02  1.371160e-01  1.083174e-01  6.091699e+02
4.260000e+00  1.799379e-01  1.886050e-02  1.368257e-01  1.080302e-01  6.116000e+02
4.275000e+00  1.797407e-01  1.883750e-02  1.365386e-01  1.077466e-01  6.136490e+02
4.290000e+00  1.795444e-01  1.881475e-02  1.362548e-01  1.074670e-01  6.162564e+02
4.305000e+00  1.793488e-01  1.879227e-02  1.359737e-01  1.071912e-01  6.186566e+02
4.320000e+00  1.791540e-01  1.876999e-02  1.356957e-01  1.069187e-01  6.210233e+02
4.335000e+00  1.789600e-01  1.874796e-02  1.354207e-01  1.066502e-01  6.232855e+02
4.350000e+00  1.787667e-01  1.872601e-02  1.351486e-01  1.063852e-01  6.257610e+02
4.365000e+00  1.785742e-01  1.870422e-02  1.348790e-01  1.061232e-01  6.282388e+02
4.380000e+00  1.783825e-01  1.868259e-02  1.346120e-01  1.058642e-01  6.305760e+02
4.395000e+00  1.781915e-01  1.866111e-02  1.343478e-01  1.056081e-01  6.326997e+02
4.410000e+00  1.780013e-01  1.863986e-02  1.340866e-01  1.053557e-01  6.347513e+02
4.425000e+00  1.778117e-01  1.861885e-02  1.338286e-01  1.051074e-01  6.369103e+02
4.440000e+00  1.776230e-01  1.859795e-02  1.335734e-01  1.048622e-01  6.395394e+02
4.455000e+00  1.774350e-01  1.857723e-02  1.333211e-01  1.046203e-01  6.417363e+02
4.470000e+00  1.772476e-01  1.855671e-02  1.330718e-01  1.043821e-01  6.441883e+02
4.485000e+00  1.770610e-01  1.853642e-02  1.328253e-01  1.041476e-01  6.467518e+02
4.500000e+00  1.768751e-01  1.851639e-02  1.325814e-01  1.039158e-01  6.492080e+02
4.515000e+00  1.766899e-01  1.849649e-02  1.323401e-01  1.036866e-01  6.514824e+02
4.530000e+00  1.765053e-01  1.847678e-02  1.321013e-01  1.034600e-01  6.538681e+02
4.545000e+00  1.763215e-01  1.845725e-02  1.318653e-01  1.032370e-01  6.562553e+02
4.560000e+00  1.761383e-01  1.843791e-02  1.316319e-01  1.030173e-01  6.586811e+02
4.575000e+00  1.759558e-01  1.841873e-02  1.314013e-01  1.028008e-01  6.606615e+02
4.590000e+00  1.757740e-01  1.839965e-02  1.311730e-01  1.025866e-01  6.630519e+02
4.605000e+00  1.755929e-01  1.838081e-02  1.309474e-01  1.023756e-01  6.656688e+02
4.620000e+00  1.754124e-01  1.836221e-02  1.307242e-01  1.021678e-01  6.679875e+02
4.635000e+00  1.752325e-01  1.834372e-02  1.305033e-01  1.019626e-01  6.705338e+02
4.650000e+00  1.750534e-01  1.832541e-02  1.302850e-01  1.017603e-01  6.726660e+02
4.665000e+00  1.748748e-01  1.830737e-02  1.300693e-01  1.015611e-01  6.752538e+02
4.680000e+00  1.746969e-01  1.828954e-02  1.298558e-01  1.013649e-01  6.775775e+02
4.695000e+00  1.745197e-01  1.827188e-02  1.296445e-01  1.011713e-01  6.800933e+02
4.710000e+00  1.743430e-01  1.825443e-02  1.294357e-01  1.009806e-01  6.826113e+02
4.725000e+00  1.741670e-01  1.823708e-02  1.292290e-01  1.007922e-01  6.850546e+02
4.740000e+00  1.739917e-01  1.821978e-02  1.290247e-01  1.006063e-01  6.877312e+02
4.755000e+00  1.738171e-01  1.820252e-02  1.288225e-01  1.004226e-01  6.900625e+02
4.770000e+00  1.736430e-01  1.818546e-02  1.286223e-01  1.002410e-01  6.923947e+02
4.785000e+00  1.734696e-01  1.816859e-02  1.284245e-01  1.000619e-01  6.947279e+02
4.800000e+00  1.732968e-01  1.815192e-02  1.282289e-01  9.988561e-02  6.967885e+02
