#  tau(fm)  <T>(GeV)  std(T)(GeV)  <mu_B>(GeV)  std(mu_B)(GeV)  V4 (fm^4)
7.515000e+00  1.039547e-01  1.929400e-02  3.402400e-01  1.805287e-01  5.446898e+00
7.530000e+00  1.038743e-01  1.928892e-02  3.405634e-01  1.804553e-01  5.335123e+00
7.545000e+00  1.037939e-01  1.928380e-02  3.408878e-01  1.803813e-01  4.977078e+00
7.560000e+00  1.037136e-01  1.927859e-02  3.412120e-01  1.803077e-01  4.740703e+00
7.575000e+00  1.036333e-01  1.927345e-02  3.415375e-01  1.802331e-01  4.626729e+00
7.590000e+00  1.035530e-01  1.926813e-02  3.418629e-01  1.801582e-01  4.512268e+00
7.605000e+00  1.034727e-01  1.926278e-02  3.421881e-01  1.800850e-01  4.521185e+00
7.620000e+00  1.033923e-01  1.925737e-02  3.425142e-01  1.800106e-01  4.405990e+00
7.635000e+00  1.033121e-01  1.925172e-02  3.428390e-01  1.799365e-01  4.228128e+00
7.650000e+00  1.032319e-01  1.924605e-02  3.431643e-01  1.798629e-01  4.236435e+00
7.665000e+00  1.031516e-01  1.924039e-02  3.434895e-01  1.797886e-01  4.057474e+00
7.680000e+00  1.030715e-01  1.923473e-02  3.438158e-01  1.797120e-01  3.815235e+00
7.695000e+00  1.029914e-01  1.922895e-02  3.441414e-01  1.796349e-01  3.697352e+00
7.710000e+00  1.029114e-01  1.922311e-02  3.444655e-01  1.795585e-01  3.704560e+00
7.725000e+00  1.028313e-01  1.921725e-02  3.447897e-01  1.794826e-01  3.648856e+00
7.740000e+00  1.027512e-01  1.921147e-02  3.451151e-01  1.794047e-01  3.466840e+00
7.755000e+00  1.026712e-01  1.920570e-02  3.454402e-01  1.793284e-01  3.410403e+00
7.770000e+00  1.025911e-01  1.919984e-02  3.457644e-01  1.792528e-01  3.227167e+00
7.785000e+00  1.025111e-01  1.919388e-02  3.460886e-01  1.791776e-01  3.233397e+00
7.800000e+00  1.024311e-01  1.918789e-02  3.464130e-01  1.791012e-01  3.049060e+00
7.815000e+00  1.023512e-01  1.918189e-02  3.467373e-01  1.790249e-01  2.863991e+00
7.830000e+00  1.022712e-01  1.917586e-02  3.470609e-01  1.789502e-01  2.805722e+00
7.845000e+00  1.021913e-01  1.916979e-02  3.473849e-01  1.788753e-01  2.811097e+00
7.860000e+00  1.021113e-01  1.916364e-02  3.477102e-01  1.787998e-01  2.688450e+00
7.875000e+00  1.020314e-01  1.915739e-02  3.480352e-01  1.787239e-01  2.629448e+00
7.890000e+00  1.019515e-01  1.915103e-02  3.483608e-01  1.786488e-01  2.634457e+00
7.905000e+00  1.018716e-01  1.914459e-02  3.486870e-01  1.785727e-01  2.639465e+00
7.920000e+00  1.017917e-01  1.913812e-02  3.490129e-01  1.784977e-01  2.579974e+00
7.935000e+00  1.017119e-01  1.913163e-02  3.493387e-01  1.784224e-01  2.455617e+00
7.950000e+00  1.016321e-01  1.912503e-02  3.496654e-01  1.783452e-01  2.460259e+00
7.965000e+00  1.015523e-01  1.911843e-02  3.499902e-01  1.782700e-01  2.335170e+00
7.980000e+00  1.014725e-01  1.911175e-02  3.503157e-01  1.781945e-01  2.339567e+00
7.995000e+00  1.013927e-01  1.910514e-02  3.506415e-01  1.781185e-01  2.343965e+00
8.010000e+00  1.013129e-01  1.909864e-02  3.509681e-01  1.780427e-01  2.348363e+00
8.025000e+00  1.012331e-01  1.909194e-02  3.512945e-01  1.779678e-01  2.222052e+00
8.040000e+00  1.011535e-01  1.908525e-02  3.516200e-01  1.778916e-01  2.226205e+00
8.055000e+00  1.010739e-01  1.907845e-02  3.519446e-01  1.778157e-01  2.099161e+00
8.070000e+00  1.009945e-01  1.907156e-02  3.522688e-01  1.777375e-01  2.037349e+00
8.085000e+00  1.009150e-01  1.906470e-02  3.525925e-01  1.776605e-01  1.909450e+00
8.100000e+00  1.008355e-01  1.905781e-02  3.529180e-01  1.775828e-01  1.715096e+00
8.115000e+00  1.007560e-01  1.905084e-02  3.532434e-01  1.775064e-01  1.718273e+00
8.130000e+00  1.006764e-01  1.904373e-02  3.535688e-01  1.774307e-01  1.721449e+00
8.145000e+00  1.005970e-01  1.903650e-02  3.538931e-01  1.773550e-01  1.724625e+00
8.160000e+00  1.005175e-01  1.902924e-02  3.542166e-01  1.772800e-01  1.727801e+00
8.175000e+00  1.004380e-01  1.902189e-02  3.545413e-01  1.772045e-01  1.464673e+00
8.190000e+00  1.003585e-01  1.901453e-02  3.548664e-01  1.771283e-01  1.200568e+00
8.205000e+00  1.002791e-01  1.900714e-02  3.551913e-01  1.770525e-01  1.202766e+00
8.220000e+00  1.001997e-01  1.899975e-02  3.555167e-01  1.769745e-01  1.204965e+00
8.235000e+00  1.001205e-01  1.899222e-02  3.558410e-01  1.768963e-01  1.207164e+00
8.250000e+00  1.000415e-01  1.898455e-02  3.561649e-01  1.768158e-01  1.074989e+00
8.265000e+00  9.996254e-02  1.897696e-02  3.564888e-01  1.767340e-01  9.423258e-01
8.280000e+00  9.988362e-02  1.896933e-02  3.568116e-01  1.766533e-01  9.440360e-01
8.295000e+00  9.980471e-02  1.896160e-02  3.571351e-01  1.765715e-01  8.781929e-01
8.310000e+00  9.972571e-02  1.895387e-02  3.574589e-01  1.764921e-01  8.797810e-01
8.325000e+00  9.964681e-02  1.894603e-02  3.577818e-01  1.764121e-01  8.813691e-01
8.340000e+00  9.956790e-02  1.893821e-02  3.581048e-01  1.763321e-01  6.791977e-01
8.355000e+00  9.948905e-02  1.893013e-02  3.584280e-01  1.762518e-01  5.443355e-01
8.370000e+00  9.941018e-02  1.892201e-02  3.587515e-01  1.761715e-01  4.771487e-01
8.385000e+00  9.933132e-02  1.891386e-02  3.590763e-01  1.760912e-01  3.414313e-01
8.400000e+00  9.925241e-02  1.890574e-02  3.594011e-01  1.760118e-01  2.052252e-01
8.415000e+00  9.917352e-02  1.889755e-02  3.597261e-01  1.759332e-01  1.370611e-01
8.430000e+00  9.909460e-02  1.888931e-02  3.600500e-01  1.758568e-01  0.000000e+00
8.445000e+00  9.901570e-02  1.888099e-02  3.603740e-01  1.757820e-01  0.000000e+00
8.460000e+00  9.893674e-02  1.887258e-02  3.607003e-01  1.757059e-01  0.000000e+00
8.475000e+00  9.885786e-02  1.886404e-02  3.610255e-01  1.756311e-01  0.000000e+00
8.490000e+00  9.877914e-02  1.885540e-02  3.613503e-01  1.755542e-01  0.000000e+00
8.505000e+00  9.870056e-02  1.884676e-02  3.616747e-01  1.754753e-01  0.000000e+00
8.520000e+00  9.862213e-02  1.883798e-02  3.619970e-01  1.753954e-01  0.000000e+00
8.535000e+00  9.854382e-02  1.882918e-02  3.623186e-01  1.753148e-01  0.000000e+00
8.550000e+00  9.846556e-02  1.882043e-02  3.626407e-01  1.752326e-01  0.000000e+00
8.565000e+00  9.838736e-02  1.881164e-02  3.629620e-01  1.751499e-01  0.000000e+00
8.580000e+00  9.830920e-02  1.880290e-02  3.632830e-01  1.750675e-01  0.000000e+00
8.595000e+00  9.823117e-02  1.879408e-02  3.636041e-01  1.749838e-01  0.000000e+00
8.610000e+00  9.815311e-02  1.878521e-02  3.639244e-01  1.749024e-01  0.000000e+00
8.625000e+00  9.807514e-02  1.877630e-02  3.642438e-01  1.748197e-01  0.000000e+00
8.640000e+00  9.799729e-02  1.876731e-02  3.645625e-01  1.747369e-01  0.000000e+00
8.655000e+00  9.791950e-02  1.875821e-02  3.648819e-01  1.746520e-01  0.000000e+00
8.670000e+00  9.784183e-02  1.874897e-02  3.652009e-01  1.745675e-01  0.000000e+00
8.685000e+00  9.776413e-02  1.873975e-02  3.655210e-01  1.744832e-01  0.000000e+00
8.700000e+00  9.768638e-02  1.873046e-02  3.658413e-01  1.744012e-01  0.000000e+00
8.715000e+00  9.760866e-02  1.872107e-02  3.661632e-01  1.743180e-01  0.000000e+00
8.730000e+00  9.753099e-02  1.871153e-02  3.664850e-01  1.742342e-01  0.000000e+00
8.745000e+00  9.745334e-02  1.870182e-02  3.668070e-01  1.741510e-01  0.000000e+00
8.760000e+00  9.737565e-02  1.869206e-02  3.671288e-01  1.740701e-01  0.000000e+00
8.775000e+00  9.729805e-02  1.868225e-02  3.674500e-01  1.739890e-01  0.000000e+00
8.790000e+00  9.722041e-02  1.867249e-02  3.677714e-01  1.739079e-01  0.000000e+00
8.805000e+00  9.714290e-02  1.866267e-02  3.680914e-01  1.738261e-01  0.000000e+00
8.820000e+00  9.706537e-02  1.865282e-02  3.684120e-01  1.737448e-01  0.000000e+00
8.835000e+00  9.698781e-02  1.864300e-02  3.687330e-01  1.736640e-01  0.000000e+00
8.850000e+00  9.691041e-02  1.863305e-02  3.690525e-01  1.735816e-01  0.000000e+00
8.865000e+00  9.683318e-02  1.862309e-02  3.693714e-01  1.734971e-01  0.000000e+00
8.880000e+00  9.675603e-02  1.861302e-02  3.696896e-01  1.734124e-01  0.000000e+00
8.895000e+00  9.667892e-02  1.860285e-02  3.700073e-01  1.733290e-01  0.000000e+00
8.910000e+00  9.660184e-02  1.859264e-02  3.703269e-01  1.732448e-01  0.000000e+00
8.925000e+00  9.652478e-02  1.858239e-02  3.706468e-01  1.731603e-01  0.000000e+00
8.940000e+00  9.644783e-02  1.857200e-02  3.709670e-01  1.730758e-01  0.000000e+00
8.955000e+00  9.637082e-02  1.856166e-02  3.712857e-01  1.729950e-01  0.000000e+00
8.970000e+00  9.629386e-02  1.855121e-02  3.716051e-01  1.729135e-01  0.000000e+00
8.985000e+00  9.621704e-02  1.854063e-02  3.719249e-01  1.728295e-01  0.000000e+00
9.000000e+00  9.614028e-02  1.853005e-02  3.722438e-01  1.727462e-01  0.000000e+00
9.015000e+00  9.606356e-02  1.851942e-02  3.725639e-01  1.726612e-01  0.000000e+00
9.030000e+00  9.598689e-02  1.850873e-02  3.728856e-01  1.725755e-01  0.000000e+00
9.045000e+00  9.591024e-02  1.849795e-02  3.732061e-01  1.724919e-01  0.000000e+00
9.060000e+00  9.583361e-02  1.848707e-02  3.735274e-01  1.724081e-01  0.000000e+00
9.075000e+00  9.575705e-02  1.847609e-02  3.738471e-01  1.723252e-01  0.000000e+00
9.090000e+00  9.568051e-02  1.846506e-02  3.741659e-01  1.722429e-01  0.000000e+00
9.105000e+00  9.560413e-02  1.845394e-02  3.744844e-01  1.721592e-01  0.000000e+00
9.120000e+00  9.552781e-02  1.844284e-02  3.748030e-01  1.720755e-01  0.000000e+00
9.135000e+00  9.545168e-02  1.843158e-02  3.751204e-01  1.719906e-01  0.000000e+00
9.150000e+00  9.537563e-02  1.842028e-02  3.754381e-01  1.719044e-01  0.000000e+00
9.165000e+00  9.529968e-02  1.840892e-02  3.757558e-01  1.718169e-01  0.000000e+00
9.180000e+00  9.522383e-02  1.839749e-02  3.760742e-01  1.717283e-01  0.000000e+00
9.195000e+00  9.514803e-02  1.838591e-02  3.763923e-01  1.716409e-01  0.000000e+00
9.210000e+00  9.507234e-02  1.837428e-02  3.767103e-01  1.715531e-01  0.000000e+00
9.225000e+00  9.499671e-02  1.836264e-02  3.770274e-01  1.714663e-01  0.000000e+00
9.240000e+00  9.492110e-02  1.835097e-02  3.773457e-01  1.713784e-01  0.000000e+00
9.255000e+00  9.484553e-02  1.833922e-02  3.776627e-01  1.712923e-01  0.000000e+00
9.270000e+00  9.477010e-02  1.832739e-02  3.779802e-01  1.712044e-01  0.000000e+00
9.285000e+00  9.469473e-02  1.831562e-02  3.782986e-01  1.711151e-01  0.000000e+00
9.300000e+00  9.461945e-02  1.830377e-02  3.786163e-01  1.710267e-01  0.000000e+00
9.315000e+00  9.454422e-02  1.829184e-02  3.789333e-01  1.709395e-01  0.000000e+00
9.330000e+00  9.446907e-02  1.827982e-02  3.792503e-01  1.708510e-01  0.000000e+00
9.345000e+00  9.439394e-02  1.826763e-02  3.795685e-01  1.707626e-01  0.000000e+00
9.360000e+00  9.431881e-02  1.825534e-02  3.798867e-01  1.706765e-01  0.000000e+00
9.375000e+00  9.424376e-02  1.824294e-02  3.802059e-01  1.705895e-01  0.000000e+00
9.390000e+00  9.416877e-02  1.823050e-02  3.805239e-01  1.705031e-01  0.000000e+00
9.405000e+00  9.409392e-02  1.821794e-02  3.808415e-01  1.704154e-01  0.000000e+00
9.420000e+00  9.401915e-02  1.820527e-02  3.811599e-01  1.703266e-01  0.000000e+00
9.435000e+00  9.394439e-02  1.819263e-02  3.814787e-01  1.702396e-01  0.000000e+00
9.450000e+00  9.386974e-02  1.817989e-02  3.817968e-01  1.701531e-01  0.000000e+00
9.465000e+00  9.379518e-02  1.816710e-02  3.821150e-01  1.700644e-01  0.000000e+00
9.480000e+00  9.372069e-02  1.815430e-02  3.824320e-01  1.699766e-01  0.000000e+00
9.495000e+00  9.364637e-02  1.814136e-02  3.827494e-01  1.698861e-01  0.000000e+00
9.510000e+00  9.357211e-02  1.812840e-02  3.830660e-01  1.697967e-01  0.000000e+00
9.525000e+00  9.349791e-02  1.811537e-02  3.833828e-01  1.697069e-01  0.000000e+00
9.540000e+00  9.342379e-02  1.810226e-02  3.836997e-01  1.696168e-01  0.000000e+00
9.555000e+00  9.334975e-02  1.808913e-02  3.840170e-01  1.695254e-01  0.000000e+00
9.570000e+00  9.327579e-02  1.807591e-02  3.843332e-01  1.694350e-01  0.000000e+00
9.585000e+00  9.320197e-02  1.806261e-02  3.846504e-01  1.693425e-01  0.000000e+00
9.600000e+00  9.312823e-02  1.804930e-02  3.849663e-01  1.692513e-01  0.000000e+00
9.615000e+00  9.305461e-02  1.803586e-02  3.852810e-01  1.691604e-01  0.000000e+00
9.630000e+00  9.298117e-02  1.802245e-02  3.855951e-01  1.690677e-01  0.000000e+00
9.645000e+00  9.290791e-02  1.800895e-02  3.859089e-01  1.689739e-01  0.000000e+00
9.660000e+00  9.283476e-02  1.799539e-02  3.862222e-01  1.688797e-01  0.000000e+00
9.675000e+00  9.276168e-02  1.798183e-02  3.865373e-01  1.687839e-01  0.000000e+00
9.690000e+00  9.268871e-02  1.796813e-02  3.868516e-01  1.686887e-01  0.000000e+00
9.705000e+00  9.261578e-02  1.795432e-02  3.871663e-01  1.685932e-01  0.000000e+00
9.720000e+00  9.254293e-02  1.794047e-02  3.874818e-01  1.684969e-01  0.000000e+00
9.735000e+00  9.247012e-02  1.792662e-02  3.877980e-01  1.684008e-01  0.000000e+00
9.750000e+00  9.239730e-02  1.791268e-02  3.881143e-01  1.683061e-01  0.000000e+00
9.765000e+00  9.232464e-02  1.789862e-02  3.884301e-01  1.682101e-01  0.000000e+00
9.780000e+00  9.225211e-02  1.788451e-02  3.887460e-01  1.681134e-01  0.000000e+00
9.795000e+00  9.217960e-02  1.787033e-02  3.890607e-01  1.680179e-01  0.000000e+00
9.810000e+00  9.210723e-02  1.785610e-02  3.893743e-01  1.679225e-01  0.000000e+00
9.825000e+00  9.203496e-02  1.784183e-02  3.896874e-01  1.678274e-01  0.000000e+00
9.840000e+00  9.196276e-02  1.782754e-02  3.900008e-01  1.677317e-01  0.000000e+00
9.855000e+00  9.189061e-02  1.781317e-02  3.903146e-01  1.676364e-01  0.000000e+00
9.870000e+00  9.181855e-02  1.779875e-02  3.906287e-01  1.675407e-01  0.000000e+00
9.885000e+00  9.174649e-02  1.778425e-02  3.909424e-01  1.674457e-01  0.000000e+00
9.900000e+00  9.167451e-02  1.776963e-02  3.912569e-01  1.673494e-01  0.000000e+00
9.915000e+00  9.160259e-02  1.775496e-02  3.915723e-01  1.672527e-01  0.000000e+00
9.930000e+00  9.153065e-02  1.774026e-02  3.918883e-01  1.671567e-01  0.000000e+00
9.945000e+00  9.145882e-02  1.772548e-02  3.922041e-01  1.670603e-01  0.000000e+00
